uptime, sync, seq, step, SWPMON, temp1, adc
075174, 0xAAAA, 0201, 0003, 0.61890, 23.10564, 0.0000000
075186, 0xAAAA, 0202, 0004, 0.82520, 23.10564, 0.0000000
075199, 0xAAAA, 0203, 0004, 0.82520, 23.10564, 0.0000000
075211, 0xAAAA, 0204, 0005, 1.03150, 23.10564, 0.0390631
075223, 0xAAAA, 0205, 0005, 1.03150, 23.10564, 0.0000000
075235, 0xAAAA, 0206, 0006, 1.23780, 23.10564, 0.0000000
075247, 0xAAAA, 0207, 0006, 1.23780, 23.31194, 0.0000000
075260, 0xAAAA, 0208, 0007, 1.44410, 23.10564, 0.0000000
075272, 0xAAAA, 0209, 0007, 1.44410, 23.10564, 0.0000000
075284, 0xAAAA, 0210, 0007, 1.44410, 23.10564, 0.0000000
075296, 0xAAAA, 0211, 0007, 1.44410, 23.10564, 0.0000000
075309, 0xAAAA, 0212, 0006, 1.23780, 23.10564, 0.0000000
075321, 0xAAAA, 0213, 0006, 1.23780, 23.10564, 0.0000000
075333, 0xAAAA, 0214, 0005, 1.03150, 23.10564, 0.0000000
075345, 0xAAAA, 0215, 0005, 1.03150, 23.10564, 0.0000000
075357, 0xAAAA, 0216, 0004, 0.82520, 23.10564, 0.0000000
075370, 0xAAAA, 0217, 0004, 0.82520, 23.10564, 0.0000000
075382, 0xAAAA, 0218, 0003, 0.61890, 23.10564, 0.0000000
075394, 0xAAAA, 0219, 0003, 0.61890, 23.10564, 0.0000000
075407, 0xAAAA, 0220, 0002, 0.41260, 23.10564, 0.0781262
075418, 0xAAAA, 0221, 0002, 0.41260, 23.10564, 0.0000000
075431, 0xAAAA, 0222, 0001, 0.20630, 22.89934, 0.0000000
075443, 0xAAAA, 0223, 0001, 0.20630, 22.89934, 0.0000000
075455, 0xAAAA, 0224, 0000, 0.00000, 22.89934, 0.0000000
075467, 0xAAAA, 0225, 0000, 0.00000, 21.66154, 0.0000000
075479, 0xAAAA, 0226, 0000, 0.00000, 21.66154, 0.0585946
075492, 0xAAAA, 0227, 0000, 0.00000, 21.66154, 0.0000000
075504, 0xAAAA, 0228, 0001, 0.20630, 21.86784, 0.0000000
075516, 0xAAAA, 0229, 0001, 0.20630, 21.86784, 0.0000000
075528, 0xAAAA, 0230, 0002, 0.41260, 22.89934, 0.0000000
075540, 0xAAAA, 0231, 0002, 0.41260, 22.89934, 0.0000000
075553, 0xAAAA, 0232, 0003, 0.61890, 23.10564, 0.0976577
075565, 0xAAAA, 0233, 0003, 0.61890, 22.89934, 0.0000000
075577, 0xAAAA, 0234, 0004, 0.82520, 23.10564, 0.0000000
075589, 0xAAAA, 0235, 0004, 0.82520, 22.69304, 0.0000000
075602, 0xAAAA, 0236, 0005, 1.03150, 22.89934, 0.0000000
075614, 0xAAAA, 0237, 0005, 1.03150, 23.10564, 0.0195315
075626, 0xAAAA, 0238, 0006, 1.23780, 23.10564, 0.0000000
075638, 0xAAAA, 0239, 0006, 1.23780, 22.89934, 0.0000000
075650, 0xAAAA, 0240, 0007, 1.44410, 23.10564, 0.0000000
075663, 0xAAAA, 0241, 0007, 1.44410, 23.31194, 0.0195315
075675, 0xAAAA, 0242, 0007, 1.44410, 23.31194, 0.0000000
075687, 0xAAAA, 0243, 0007, 1.44410, 23.10564, 0.0000000
075699, 0xAAAA, 0244, 0006, 1.23780, 23.10564, 0.0000000
075711, 0xAAAA, 0245, 0006, 1.23780, 23.31194, 0.0000000
075724, 0xAAAA, 0246, 0005, 1.03150, 23.31194, 0.0195315
075736, 0xAAAA, 0247, 0005, 1.03150, 23.31194, 0.0000000
075748, 0xAAAA, 0248, 0004, 0.82520, 23.10564, 0.0000000
075760, 0xAAAA, 0249, 0004, 0.82520, 23.31194, 0.0000000
075772, 0xAAAA, 0250, 0003, 0.61890, 22.89934, 0.0000000
075785, 0xAAAA, 0251, 0003, 0.61890, 23.10564, 0.0000000
075797, 0xAAAA, 0252, 0002, 0.41260, 23.31194, 0.0000000
075809, 0xAAAA, 0253, 0002, 0.41260, 22.89934, 0.0195315
075821, 0xAAAA, 0254, 0001, 0.20630, 22.89934, 0.0195315
075833, 0xAAAA, 0255, 0001, 0.20630, 23.10564, 0.0585946
075846, 0xAAAA, 0256, 0000, 0.00000, 22.69304, 0.0195315
075858, 0xAAAA, 0257, 0000, 0.00000, 22.48674, 0.0000000
075870, 0xAAAA, 0258, 0000, 0.00000, 21.24894, 0.0195315
075882, 0xAAAA, 0259, 0000, 0.00000, 21.45524, 0.0195315
075895, 0xAAAA, 0260, 0001, 0.20630, 21.66154, 0.0195315
075907, 0xAAAA, 0261, 0001, 0.20630, 21.45524, 0.0000000
075919, 0xAAAA, 0262, 0002, 0.41260, 22.69304, 0.0000000
075931, 0xAAAA, 0263, 0002, 0.41260, 23.10564, 0.0000000
075943, 0xAAAA, 0264, 0003, 0.61890, 22.89934, 0.0000000
075955, 0xAAAA, 0265, 0003, 0.61890, 23.10564, 0.0195315
075968, 0xAAAA, 0266, 0004, 0.82520, 22.89934, 0.0195315
075980, 0xAAAA, 0267, 0004, 0.82520, 23.10564, 0.0000000
075992, 0xAAAA, 0268, 0005, 1.03150, 23.10564, 0.0000000
076004, 0xAAAA, 0269, 0005, 1.03150, 23.10564, 0.0000000
076017, 0xAAAA, 0270, 0006, 1.23780, 23.10564, 0.0000000
076029, 0xAAAA, 0271, 0006, 1.23780, 23.10564, 0.0000000
076041, 0xAAAA, 0272, 0007, 1.44410, 23.10564, 0.0000000
076053, 0xAAAA, 0273, 0007, 1.44410, 23.10564, 0.0000000
076065, 0xAAAA, 0274, 0007, 1.44410, 23.10564, 0.0000000
076078, 0xAAAA, 0275, 0007, 1.44410, 23.10564, 0.0000000
076090, 0xAAAA, 0276, 0006, 1.23780, 23.10564, 0.0000000
076102, 0xAAAA, 0277, 0006, 1.23780, 23.10564, 0.0000000
076114, 0xAAAA, 0278, 0005, 1.03150, 23.10564, 0.0585946
076126, 0xAAAA, 0279, 0005, 1.03150, 23.10564, 0.0000000
076139, 0xAAAA, 0280, 0004, 0.82520, 23.10564, 0.0000000
076151, 0xAAAA, 0281, 0004, 0.82520, 23.10564, 0.0000000
076163, 0xAAAA, 0282, 0003, 0.61890, 23.10564, 0.0000000
076175, 0xAAAA, 0283, 0003, 0.61890, 23.10564, 0.0000000
076188, 0xAAAA, 0284, 0002, 0.41260, 23.10564, 0.0000000
076200, 0xAAAA, 0285, 0002, 0.41260, 23.10564, 0.0000000
076212, 0xAAAA, 0286, 0001, 0.20630, 22.89934, 0.0000000
076224, 0xAAAA, 0287, 0001, 0.20630, 22.89934, 0.0000000
076236, 0xAAAA, 0288, 0000, 0.00000, 23.31194, 0.0000000
076248, 0xAAAA, 0289, 0000, 0.00000, 21.86784, 0.0000000
076261, 0xAAAA, 0290, 0000, 0.00000, 21.66154, 0.0000000
076273, 0xAAAA, 0291, 0000, 0.00000, 21.66154, 0.0000000
076285, 0xAAAA, 0292, 0001, 0.20630, 21.66154, 0.0000000
076297, 0xAAAA, 0293, 0001, 0.20630, 22.89934, 0.0000000
076309, 0xAAAA, 0294, 0002, 0.41260, 22.89934, 0.0000000
076322, 0xAAAA, 0295, 0002, 0.41260, 22.89934, 0.0000000
076334, 0xAAAA, 0296, 0003, 0.61890, 22.89934, 0.0000000
076346, 0xAAAA, 0297, 0003, 0.61890, 22.89934, 0.0000000
076358, 0xAAAA, 0298, 0004, 0.82520, 22.89934, 0.0000000
076371, 0xAAAA, 0299, 0004, 0.82520, 23.10564, 0.0000000
076383, 0xAAAA, 0300, 0005, 1.03150, 23.10564, 0.0000000
076395, 0xAAAA, 0301, 0005, 1.03150, 23.31194, 0.0000000
076407, 0xAAAA, 0302, 0006, 1.23780, 23.10564, 0.0000000
076419, 0xAAAA, 0303, 0006, 1.23780, 23.10564, 0.0000000
076432, 0xAAAA, 0304, 0007, 1.44410, 23.31194, 0.0000000
076444, 0xAAAA, 0305, 0007, 1.44410, 23.10564, 0.0000000
076456, 0xAAAA, 0306, 0007, 1.44410, 23.10564, 0.0000000
076468, 0xAAAA, 0307, 0007, 1.44410, 23.10564, 0.0976577
000298, 0xAAAA, 43521, 0052, 10.73245, 0.09026, 0.0000000
076493, 0xAAAA, 0309, 0006, 1.23780, 23.10564, 0.0000000
076505, 0xAAAA, 0310, 0005, 1.03150, 23.10564, 0.0000000
076517, 0xAAAA, 0311, 0005, 1.03150, 23.10564, 0.0000000
076529, 0xAAAA, 0312, 0004, 0.82520, 23.10564, 0.0000000
076541, 0xAAAA, 0313, 0004, 0.82520, 23.10564, 0.0000000
076554, 0xAAAA, 0314, 0003, 0.61890, 23.10564, 0.0000000
076566, 0xAAAA, 0315, 0003, 0.61890, 23.10564, 0.0000000
076578, 0xAAAA, 0316, 0002, 0.41260, 23.10564, 0.0000000
076590, 0xAAAA, 0317, 0002, 0.41260, 22.89934, 0.0000000
076602, 0xAAAA, 0318, 0001, 0.20630, 22.89934, 0.0000000
076615, 0xAAAA, 0319, 0001, 0.20630, 22.89934, 0.0000000
076627, 0xAAAA, 0320, 0000, 0.00000, 23.31194, 0.0000000
076639, 0xAAAA, 0321, 0000, 0.00000, 23.31194, 0.0000000
076651, 0xAAAA, 0322, 0000, 0.00000, 22.07414, 0.0000000
076663, 0xAAAA, 0323, 0000, 0.00000, 22.07414, 0.0000000
076676, 0xAAAA, 0324, 0001, 0.20630, 21.45524, 0.0000000
076688, 0xAAAA, 0325, 0001, 0.20630, 21.45524, 0.0000000
076700, 0xAAAA, 0326, 0002, 0.41260, 23.10564, 0.0000000
076712, 0xAAAA, 0327, 0002, 0.41260, 22.89934, 0.0000000
076725, 0xAAAA, 0328, 0003, 0.61890, 23.10564, 0.0000000
076737, 0xAAAA, 0329, 0003, 0.61890, 22.89934, 0.0000000
076749, 0xAAAA, 0330, 0004, 0.82520, 23.10564, 0.0000000
076761, 0xAAAA, 0331, 0004, 0.82520, 23.10564, 0.0000000
076774, 0xAAAA, 0332, 0005, 1.03150, 23.10564, 0.0000000
076786, 0xAAAA, 0333, 0005, 1.03150, 23.10564, 0.0000000
076798, 0xAAAA, 0334, 0006, 1.23780, 23.10564, 0.0000000
076810, 0xAAAA, 0335, 0006, 1.23780, 23.10564, 0.0000000
076822, 0xAAAA, 0336, 0007, 1.44410, 23.10564, 0.0000000
076834, 0xAAAA, 0337, 0007, 1.44410, 23.10564, 0.0000000
076847, 0xAAAA, 0338, 0007, 1.44410, 23.10564, 0.0000000
076859, 0xAAAA, 0339, 0007, 1.44410, 23.10564, 0.0000000
076871, 0xAAAA, 0340, 0006, 1.23780, 23.31194, 0.0000000
076883, 0xAAAA, 0341, 0006, 1.23780, 23.10564, 0.0000000
076896, 0xAAAA, 0342, 0005, 1.03150, 23.10564, 0.0000000
076908, 0xAAAA, 0343, 0005, 1.03150, 23.10564, 0.0000000
076920, 0xAAAA, 0344, 0004, 0.82520, 23.10564, 0.0000000
076932, 0xAAAA, 0345, 0004, 0.82520, 23.10564, 0.0000000
076944, 0xAAAA, 0346, 0003, 0.61890, 23.10564, 0.0000000
076956, 0xAAAA, 0347, 0003, 0.61890, 22.89934, 0.0195315
076969, 0xAAAA, 0348, 0002, 0.41260, 22.89934, 0.0000000
076981, 0xAAAA, 0349, 0002, 0.41260, 22.89934, 0.0000000
076993, 0xAAAA, 0350, 0001, 0.20630, 22.89934, 0.0000000
077005, 0xAAAA, 0351, 0001, 0.20630, 22.89934, 0.0000000
077018, 0xAAAA, 0352, 0000, 0.00000, 22.89934, 0.0000000
077030, 0xAAAA, 0353, 0000, 0.00000, 22.89934, 0.0000000
077042, 0xAAAA, 0354, 0000, 0.00000, 21.66154, 0.0000000
077054, 0xAAAA, 0355, 0000, 0.00000, 21.66154, 0.0000000
077067, 0xAAAA, 0356, 0001, 0.20630, 21.66154, 0.0000000
077079, 0xAAAA, 0357, 0001, 0.20630, 22.89934, 0.0000000
077091, 0xAAAA, 0358, 0002, 0.41260, 22.89934, 0.0000000
077103, 0xAAAA, 0359, 0002, 0.41260, 22.89934, 0.0000000
077115, 0xAAAA, 0360, 0003, 0.61890, 23.31194, 0.0000000
077127, 0xAAAA, 0361, 0003, 0.61890, 22.89934, 0.0000000
077140, 0xAAAA, 0362, 0004, 0.82520, 22.89934, 0.0000000
077152, 0xAAAA, 0363, 0004, 0.82520, 23.10564, 0.0000000
077164, 0xAAAA, 0364, 0005, 1.03150, 23.10564, 0.0000000
077176, 0xAAAA, 0365, 0005, 1.03150, 23.10564, 0.0000000
077188, 0xAAAA, 0366, 0006, 1.23780, 23.10564, 0.0000000
