uptime, sync, seq, SWPMON, temp1, adc
41581451, 0xAAAA, 11151, 0.00000, 0.49722, 0.0000000
41584576, 0xAAAA, 11152, 0.00000, 0.50286, 0.0000000
41587700, 0xAAAA, 11153, 0.00000, 0.48916, 0.0000000
41590826, 0xAAAA, 11154, 0.00000, 0.49641, 0.0000000
41593961, 0xAAAA, 11155, 0.00000, 0.49641, 0.0000000
41597084, 0xAAAA, 11156, 0.00000, 0.50286, 0.0000000
41600211, 0xAAAA, 11157, 0.00000, 0.49158, 0.0000000
41603326, 0xAAAA, 11158, 0.00000, 0.49399, 0.0000000
41606456, 0xAAAA, 11159, 0.00000, 0.50125, 0.0000000
41609592, 0xAAAA, 11160, 0.00000, 0.50366, 0.0000000
41612704, 0xAAAA, 11161, 0.00000, 0.49802, 0.0000000
41615829, 0xAAAA, 11162, 0.00000, 0.49158, 0.0000000
41618969, 0xAAAA, 11163, 0.00000, 0.49963, 0.0000000
41622087, 0xAAAA, 11164, 0.00000, 0.50205, 0.0000000
41625215, 0xAAAA, 11165, 0.00000, 0.49077, 0.0000000
41628330, 0xAAAA, 11166, 0.00000, 0.49077, 0.0000000
41631455, 0xAAAA, 11167, 0.00000, 0.49963, 0.0000000
41634579, 0xAAAA, 11168, 0.00000, 0.50125, 0.0000000
41637719, 0xAAAA, 11169, 0.00000, 0.49158, 0.0000000
41640835, 0xAAAA, 11170, 0.00000, 0.50044, 0.0000000
41643966, 0xAAAA, 11171, 0.00000, 0.50205, 0.0000000
41647113, 0xAAAA, 11172, 0.00000, 0.50205, 0.0000000
41650211, 0xAAAA, 11173, 0.00000, 0.49077, 0.0000000
41653326, 0xAAAA, 11174, 0.00000, 0.49963, 0.0000000
41656464, 0xAAAA, 11175, 0.00000, 0.50125, 0.0000000
41659575, 0xAAAA, 11176, 0.00000, 0.49077, 0.0000000
41662700, 0xAAAA, 11177, 0.00000, 0.49963, 0.0000000
41665838, 0xAAAA, 11178, 0.00000, 0.49963, 0.0000000
41668950, 0xAAAA, 11179, 0.00000, 0.50044, 0.0000000
41672085, 0xAAAA, 11180, 0.00000, 0.49077, 0.0000000
41675223, 0xAAAA, 11181, 0.00000, 0.49963, 0.0000000
41678342, 0xAAAA, 11182, 0.00000, 0.50205, 0.0000000
41681455, 0xAAAA, 11183, 0.00000, 0.49963, 0.0000000
41684579, 0xAAAA, 11184, 0.00000, 0.49077, 0.0000000
41687705, 0xAAAA, 11185, 0.00000, 0.49963, 0.0000000
41690829, 0xAAAA, 11186, 0.00000, 0.50205, 0.0000000
41693954, 0xAAAA, 11187, 0.00000, 0.48916, 0.0000000
41697088, 0xAAAA, 11188, 0.00000, 0.49722, 0.0000000
41700214, 0xAAAA, 11189, 0.00000, 0.49722, 0.0000000
41703330, 0xAAAA, 11190, 0.00000, 0.50366, 0.0000000
41706457, 0xAAAA, 11191, 0.00000, 0.48755, 0.0000000
41709607, 0xAAAA, 11192, 0.00000, 0.49641, 0.0000000
41712700, 0xAAAA, 11193, 0.00000, 0.50205, 0.0000000
41715826, 0xAAAA, 11194, 0.00000, 0.48996, 0.0000000
41718963, 0xAAAA, 11195, 0.00000, 0.48835, 0.0000000
41722084, 0xAAAA, 11196, 0.00000, 0.49722, 0.0000000
41725211, 0xAAAA, 11197, 0.00000, 0.50286, 0.0000000
41728341, 0xAAAA, 11198, 0.00000, 0.48835, 0.0000000
41731451, 0xAAAA, 11199, 0.00000, 0.49560, 0.0000000
41734576, 0xAAAA, 11200, 0.00000, 0.50205, 0.0000000
41737712, 0xAAAA, 11201, 0.00000, 0.50286, 0.0000000
41740834, 0xAAAA, 11202, 0.00000, 0.48755, 0.0000000
41743967, 0xAAAA, 11203, 0.00000, 0.49560, 0.0000000
41747101, 0xAAAA, 11204, 0.00000, 0.50286, 0.0000000
41750214, 0xAAAA, 11205, 0.00000, 0.49399, 0.0000000
41753329, 0xAAAA, 11206, 0.00000, 0.49560, 0.0000000
41756465, 0xAAAA, 11207, 0.00000, 0.49238, 0.0000000
41759578, 0xAAAA, 11208, 0.00000, 0.50125, 0.0000000
41762704, 0xAAAA, 11209, 0.00000, 0.49883, 0.0000000
41765829, 0xAAAA, 11210, 0.00000, 0.49319, 0.0000000
41768953, 0xAAAA, 11211, 0.00000, 0.50125, 0.0000000
41772088, 0xAAAA, 11212, 0.00000, 0.49802, 0.0000000
41775226, 0xAAAA, 11213, 0.00000, 0.50125, 0.0000000
41778326, 0xAAAA, 11214, 0.00000, 0.48996, 0.0000000
41781466, 0xAAAA, 11215, 0.00000, 0.49802, 0.0000000
41784575, 0xAAAA, 11216, 0.00000, 0.50286, 0.0000000
41787700, 0xAAAA, 11217, 0.00000, 0.48835, 0.0000000
41790826, 0xAAAA, 11218, 0.00000, 0.48755, 0.0000000
41793951, 0xAAAA, 11219, 0.00000, 0.49560, 0.0000000
41797084, 0xAAAA, 11220, 0.00000, 0.50205, 0.0000000
41800227, 0xAAAA, 11221, 0.00000, 0.49399, 0.0000000
41803327, 0xAAAA, 11222, 0.00000, 0.49399, 0.0000000
41806458, 0xAAAA, 11223, 0.00000, 0.50205, 0.0000000
41809603, 0xAAAA, 11224, 0.00000, 0.50125, 0.0000000
41812704, 0xAAAA, 11225, 0.00000, 0.49802, 0.0000000
41815829, 0xAAAA, 11226, 0.00000, 0.49319, 0.0000000
41818960, 0xAAAA, 11227, 0.00000, 0.50125, 0.0000000
41822087, 0xAAAA, 11228, 0.00000, 0.49883, 0.0000000
41825215, 0xAAAA, 11229, 0.00000, 0.50044, 0.0000000
41828341, 0xAAAA, 11230, 0.00000, 0.49238, 0.0000000
41831455, 0xAAAA, 11231, 0.00000, 0.50044, 0.0000000
41834580, 0xAAAA, 11232, 0.00000, 0.50286, 0.0000000
41837704, 0xAAAA, 11233, 0.00000, 0.49077, 0.0000000
41840836, 0xAAAA, 11234, 0.00000, 0.49883, 0.0000000
41843950, 0xAAAA, 11235, 0.00000, 0.50205, 0.0000000
41847084, 0xAAAA, 11236, 0.00000, 0.50205, 0.0000000
41850210, 0xAAAA, 11237, 0.00000, 0.48916, 0.0000000
41853341, 0xAAAA, 11238, 0.00000, 0.49883, 0.0000000
41856451, 0xAAAA, 11239, 0.00000, 0.50205, 0.0000000
41859575, 0xAAAA, 11240, 0.00000, 0.48916, 0.0000000
41862700, 0xAAAA, 11241, 0.00000, 0.48835, 0.0000000
41865825, 0xAAAA, 11242, 0.00000, 0.49641, 0.0000000
41868950, 0xAAAA, 11243, 0.00000, 0.50286, 0.0000000
41872101, 0xAAAA, 11244, 0.00000, 0.49319, 0.0000000
41875226, 0xAAAA, 11245, 0.00000, 0.49399, 0.0000000
41878329, 0xAAAA, 11246, 0.00000, 0.50205, 0.0000000
41881467, 0xAAAA, 11247, 0.00000, 0.50125, 0.0000000
41884579, 0xAAAA, 11248, 0.00000, 0.49641, 0.0000000
41887705, 0xAAAA, 11249, 0.00000, 0.49480, 0.0000000
41890843, 0xAAAA, 11250, 0.00000, 0.50125, 0.0000000
41893954, 0xAAAA, 11251, 0.00000, 0.49399, 0.0000000
41897088, 0xAAAA, 11252, 0.00000, 0.49399, 0.0000000
41900226, 0xAAAA, 11253, 0.00000, 0.49319, 0.0000000
41903329, 0xAAAA, 11254, 0.00000, 0.50044, 0.0000000
41906459, 0xAAAA, 11255, 0.00000, 0.49722, 0.0000000
41909592, 0xAAAA, 11256, 0.00000, 0.49319, 0.0000000
41912700, 0xAAAA, 11257, 0.00000, 0.50125, 0.0000000
41915826, 0xAAAA, 11258, 0.00000, 0.50286, 0.0000000
41918956, 0xAAAA, 11259, 0.00000, 0.49963, 0.0000000
41922083, 0xAAAA, 11260, 0.00000, 0.49238, 0.0000000
41925227, 0xAAAA, 11261, 0.00000, 0.50044, 0.0000000
41928327, 0xAAAA, 11262, 0.00000, 0.50205, 0.0000000
41931450, 0xAAAA, 11263, 0.00000, 0.49077, 0.0000000
41934576, 0xAAAA, 11264, 0.00000, 0.49399, 0.0000000
41937701, 0xAAAA, 11265, 0.00000, 0.49963, 0.0000000
41940836, 0xAAAA, 11266, 0.00000, 0.50205, 0.0000000
41943983, 0xAAAA, 11267, 0.00000, 0.49077, 0.0000000
41947088, 0xAAAA, 11268, 0.00000, 0.49883, 0.0000000
41950215, 0xAAAA, 11269, 0.00000, 0.50205, 0.0000000
41953341, 0xAAAA, 11270, 0.00000, 0.50286, 0.0000000
41956454, 0xAAAA, 11271, 0.00000, 0.48996, 0.0000000
41959578, 0xAAAA, 11272, 0.00000, 0.49802, 0.0000000
41962719, 0xAAAA, 11273, 0.00000, 0.50286, 0.0000000
41965829, 0xAAAA, 11274, 0.00000, 0.48916, 0.0000000
41968954, 0xAAAA, 11275, 0.00000, 0.49722, 0.0000000
41972099, 0xAAAA, 11276, 0.00000, 0.49722, 0.0000000
41975227, 0xAAAA, 11277, 0.00000, 0.50286, 0.0000000
41978326, 0xAAAA, 11278, 0.00000, 0.48835, 0.0000000
41981450, 0xAAAA, 11279, 0.00000, 0.49722, 0.0000000
41984575, 0xAAAA, 11280, 0.00000, 0.50286, 0.0000000
41987701, 0xAAAA, 11281, 0.00000, 0.50125, 0.0000000
41990836, 0xAAAA, 11282, 0.00000, 0.48835, 0.0000000
41993951, 0xAAAA, 11283, 0.00000, 0.49641, 0.0000000
41997084, 0xAAAA, 11284, 0.00000, 0.50286, 0.0000000
42000211, 0xAAAA, 11285, 0.00000, 0.48916, 0.0000000
42003326, 0xAAAA, 11286, 0.00000, 0.49641, 0.0000000
42006460, 0xAAAA, 11287, 0.00000, 0.49238, 0.0000000
42009592, 0xAAAA, 11288, 0.00000, 0.50205, 0.0000000
42012704, 0xAAAA, 11289, 0.00000, 0.49963, 0.0000000
42015844, 0xAAAA, 11290, 0.00000, 0.49319, 0.0000000
42018954, 0xAAAA, 11291, 0.00000, 0.50125, 0.0000000
42022088, 0xAAAA, 11292, 0.00000, 0.49802, 0.0000000
42025227, 0xAAAA, 11293, 0.00000, 0.49883, 0.0000000
42028330, 0xAAAA, 11294, 0.00000, 0.49319, 0.0000000
42031454, 0xAAAA, 11295, 0.00000, 0.50044, 0.0000000
42034593, 0xAAAA, 11296, 0.00000, 0.49560, 0.0000000
42037704, 0xAAAA, 11297, 0.00000, 0.49238, 0.0000000
42040837, 0xAAAA, 11298, 0.00000, 0.50044, 0.0000000
42043978, 0xAAAA, 11299, 0.00000, 0.50125, 0.0000000
42047084, 0xAAAA, 11300, 0.00000, 0.49802, 0.0000000
42050210, 0xAAAA, 11301, 0.00000, 0.49238, 0.0000000
42053340, 0xAAAA, 11302, 0.00000, 0.50044, 0.0000000
42056451, 0xAAAA, 11303, 0.00000, 0.50125, 0.0000000
42059575, 0xAAAA, 11304, 0.00000, 0.49158, 0.0000000
42062712, 0xAAAA, 11305, 0.00000, 0.49158, 0.0000000
42065825, 0xAAAA, 11306, 0.00000, 0.50125, 0.0000000
42068951, 0xAAAA, 11307, 0.00000, 0.50125, 0.0000000
42072088, 0xAAAA, 11308, 0.00000, 0.49158, 0.0000000
42075227, 0xAAAA, 11309, 0.00000, 0.49963, 0.0000000
42078329, 0xAAAA, 11310, 0.00000, 0.50125, 0.0000000
42081455, 0xAAAA, 11311, 0.00000, 0.50366, 0.0000000
42084579, 0xAAAA, 11312, 0.00000, 0.48996, 0.0000000
42087720, 0xAAAA, 11313, 0.00000, 0.49802, 0.0000000
42090830, 0xAAAA, 11314, 0.00000, 0.50286, 0.0000000
42093954, 0xAAAA, 11315, 0.00000, 0.48996, 0.0000000
42097087, 0xAAAA, 11316, 0.00000, 0.49158, 0.0000000
42100214, 0xAAAA, 11317, 0.00000, 0.49963, 0.0000000
42103329, 0xAAAA, 11318, 0.00000, 0.49963, 0.0000000
42106475, 0xAAAA, 11319, 0.00000, 0.49238, 0.0000000
42109592, 0xAAAA, 11320, 0.00000, 0.50044, 0.0000000
42112700, 0xAAAA, 11321, 0.00000, 0.50286, 0.0000000
42115837, 0xAAAA, 11322, 0.00000, 0.50205, 0.0000000
42118951, 0xAAAA, 11323, 0.00000, 0.49158, 0.0000000
42122084, 0xAAAA, 11324, 0.00000, 0.49963, 0.0000000
42125225, 0xAAAA, 11325, 0.00000, 0.50044, 0.0000000
42128326, 0xAAAA, 11326, 0.00000, 0.49077, 0.0000000
42131451, 0xAAAA, 11327, 0.00000, 0.49963, 0.0000000
42134587, 0xAAAA, 11328, 0.00000, 0.49963, 0.0000000
42137701, 0xAAAA, 11329, 0.00000, 0.50125, 0.0000000
42140838, 0xAAAA, 11330, 0.00000, 0.49158, 0.0000000
42143967, 0xAAAA, 11331, 0.00000, 0.49963, 0.0000000
42147087, 0xAAAA, 11332, 0.00000, 0.50125, 0.0000000
42150214, 0xAAAA, 11333, 0.00000, 0.50366, 0.0000000
42153341, 0xAAAA, 11334, 0.00000, 0.49077, 0.0000000
42156455, 0xAAAA, 11335, 0.00000, 0.49963, 0.0000000
42159578, 0xAAAA, 11336, 0.00000, 0.50205, 0.0000000
42162705, 0xAAAA, 11337, 0.00000, 0.49077, 0.0000000
42165829, 0xAAAA, 11338, 0.00000, 0.49963, 0.0000000
42168954, 0xAAAA, 11339, 0.00000, 0.49802, 0.0000000
42172090, 0xAAAA, 11340, 0.00000, 0.50125, 0.0000000
42175226, 0xAAAA, 11341, 0.00000, 0.49158, 0.0000000
42178358, 0xAAAA, 11342, 0.00000, 0.50044, 0.0000000
42181451, 0xAAAA, 11343, 0.00000, 0.49802, 0.0000000
42184575, 0xAAAA, 11344, 0.00000, 0.49319, 0.0000000
42187713, 0xAAAA, 11345, 0.00000, 0.49319, 0.0000000
42190826, 0xAAAA, 11346, 0.00000, 0.50044, 0.0000000
42193951, 0xAAAA, 11347, 0.00000, 0.50125, 0.0000000
42197099, 0xAAAA, 11348, 0.00000, 0.49238, 0.0000000
42200211, 0xAAAA, 11349, 0.00000, 0.50125, 0.0000000
42203326, 0xAAAA, 11350, 0.00000, 0.49963, 0.0000000
42206472, 0xAAAA, 11351, 0.00000, 0.50286, 0.0000000
42209593, 0xAAAA, 11352, 0.00000, 0.49077, 0.0000000
42212704, 0xAAAA, 11353, 0.00000, 0.49963, 0.0000000
42215829, 0xAAAA, 11354, 0.00000, 0.50125, 0.0000000
42218954, 0xAAAA, 11355, 0.00000, 0.49077, 0.0000000
42222087, 0xAAAA, 11356, 0.00000, 0.48755, 0.0000000
42225225, 0xAAAA, 11357, 0.00000, 0.49883, 0.0000000
42228330, 0xAAAA, 11358, 0.00000, 0.50366, 0.0000000
42231454, 0xAAAA, 11359, 0.00000, 0.48916, 0.0000000
42234579, 0xAAAA, 11360, 0.00000, 0.49802, 0.0000000
42237705, 0xAAAA, 11361, 0.00000, 0.50366, 0.0000000
42240839, 0xAAAA, 11362, 0.00000, 0.50044, 0.0000000
42243950, 0xAAAA, 11363, 0.00000, 0.48835, 0.0000000
42247084, 0xAAAA, 11364, 0.00000, 0.49641, 0.0000000
42250226, 0xAAAA, 11365, 0.00000, 0.50286, 0.0000000
42253326, 0xAAAA, 11366, 0.00000, 0.48755, 0.0000000
42256451, 0xAAAA, 11367, 0.00000, 0.49802, 0.0000000
42259574, 0xAAAA, 11368, 0.00000, 0.49722, 0.0000000
42262701, 0xAAAA, 11369, 0.00000, 0.50366, 0.0000000
42265826, 0xAAAA, 11370, 0.00000, 0.48835, 0.0000000
42268966, 0xAAAA, 11371, 0.00000, 0.49802, 0.0000000
42272089, 0xAAAA, 11372, 0.00000, 0.50205, 0.0000000
42275227, 0xAAAA, 11373, 0.00000, 0.48835, 0.0000000
42278354, 0xAAAA, 11374, 0.00000, 0.48755, 0.0000000
42281454, 0xAAAA, 11375, 0.00000, 0.49722, 0.0000000
42284579, 0xAAAA, 11376, 0.00000, 0.50205, 0.0000000
42287717, 0xAAAA, 11377, 0.00000, 0.48755, 0.0000000
42290830, 0xAAAA, 11378, 0.00000, 0.49560, 0.0000000
42293954, 0xAAAA, 11379, 0.00000, 0.50286, 0.0000000
42297099, 0xAAAA, 11380, 0.00000, 0.50286, 0.0000000
42300214, 0xAAAA, 11381, 0.00000, 0.48755, 0.0000000
42303329, 0xAAAA, 11382, 0.00000, 0.49641, 0.0000000
42306462, 0xAAAA, 11383, 0.00000, 0.50286, 0.0000000
42309576, 0xAAAA, 11384, 0.00000, 0.49077, 0.0000000
42312701, 0xAAAA, 11385, 0.00000, 0.49319, 0.0000000
42315826, 0xAAAA, 11386, 0.00000, 0.49480, 0.0000000
42318950, 0xAAAA, 11387, 0.00000, 0.50205, 0.0000000
42322100, 0xAAAA, 11388, 0.00000, 0.49963, 0.0000000
42325212, 0xAAAA, 11389, 0.00000, 0.49480, 0.0000000
42328326, 0xAAAA, 11390, 0.00000, 0.50205, 0.0000000
42331450, 0xAAAA, 11391, 0.00000, 0.50205, 0.0000000
42334575, 0xAAAA, 11392, 0.00000, 0.49722, 0.0000000
42337703, 0xAAAA, 11393, 0.00081, 0.49399, 0.0000000
42340857, 0xAAAA, 11394, 0.00000, 0.50125, 0.0000000
42343954, 0xAAAA, 11395, 0.00000, 0.49883, 0.0000000
42347087, 0xAAAA, 11396, 0.00000, 0.49399, 0.0000000
42350225, 0xAAAA, 11397, 0.00000, 0.49238, 0.0000000
42353330, 0xAAAA, 11398, 0.00000, 0.50125, 0.0000000
42356455, 0xAAAA, 11399, 0.00000, 0.49722, 0.0000000
42359593, 0xAAAA, 11400, 0.00000, 0.49238, 0.0000000
42362704, 0xAAAA, 11401, 0.00000, 0.50044, 0.0000000
42365829, 0xAAAA, 11402, 0.00000, 0.50044, 0.0000000
42368965, 0xAAAA, 11403, 0.00081, 0.50044, 0.0000000
42372090, 0xAAAA, 11404, 0.00000, 0.49158, 0.0000000
42375226, 0xAAAA, 11405, 0.00000, 0.49963, 0.0000000
42378326, 0xAAAA, 11406, 0.00000, 0.50366, 0.0000000
42381452, 0xAAAA, 11407, 0.00000, 0.49077, 0.0000000
42384576, 0xAAAA, 11408, 0.00000, 0.48835, 0.0000000
42387711, 0xAAAA, 11409, 0.00000, 0.49963, 0.0000000
42390826, 0xAAAA, 11410, 0.00000, 0.50044, 0.0000000
42393951, 0xAAAA, 11411, 0.00000, 0.49158, 0.0000000
42397083, 0xAAAA, 11412, 0.00000, 0.50125, 0.0000000
42400211, 0xAAAA, 11413, 0.00000, 0.50044, 0.0000000
42403326, 0xAAAA, 11414, 0.00000, 0.49883, 0.0000000
42406462, 0xAAAA, 11415, 0.00081, 0.49077, 0.0000000
42409591, 0xAAAA, 11416, 0.00000, 0.49722, 0.0000000
42412733, 0xAAAA, 11417, 0.00000, 0.50286, 0.0000000
42415829, 0xAAAA, 11418, 0.00000, 0.48996, 0.0000000
42418954, 0xAAAA, 11419, 0.00000, 0.49802, 0.0000000
42422099, 0xAAAA, 11420, 0.00000, 0.49802, 0.0000000
42425216, 0xAAAA, 11421, 0.00000, 0.50366, 0.0000000
42428329, 0xAAAA, 11422, 0.00000, 0.48835, 0.0000000
42431469, 0xAAAA, 11423, 0.00000, 0.49641, 0.0000000
42434580, 0xAAAA, 11424, 0.00000, 0.50286, 0.0000000
42437704, 0xAAAA, 11425, 0.00000, 0.48835, 0.0000000
42440854, 0xAAAA, 11426, 0.00000, 0.48916, 0.0000000
42443950, 0xAAAA, 11427, 0.00000, 0.49641, 0.0000000
42447084, 0xAAAA, 11428, 0.00000, 0.50286, 0.0000000
42450216, 0xAAAA, 11429, 0.00000, 0.48755, 0.0000000
42453326, 0xAAAA, 11430, 0.00000, 0.49560, 0.0000000
42456451, 0xAAAA, 11431, 0.00000, 0.50286, 0.0000000
42459586, 0xAAAA, 11432, 0.00000, 0.50286, 0.0000000
42462701, 0xAAAA, 11433, 0.00000, 0.49238, 0.0000000
42465825, 0xAAAA, 11434, 0.00000, 0.49560, 0.0000000
42468952, 0xAAAA, 11435, 0.00000, 0.50286, 0.0000000
42472091, 0xAAAA, 11436, 0.00000, 0.49802, 0.0000000
42475227, 0xAAAA, 11437, 0.00000, 0.49560, 0.0000000
42478329, 0xAAAA, 11438, 0.00000, 0.49238, 0.0000000
42481454, 0xAAAA, 11439, 0.00000, 0.50044, 0.0000000
42484595, 0xAAAA, 11440, 0.00000, 0.49963, 0.0000000
42487704, 0xAAAA, 11441, 0.00000, 0.49158, 0.0000000
42490829, 0xAAAA, 11442, 0.00000, 0.49963, 0.0000000
42493954, 0xAAAA, 11443, 0.00000, 0.49963, 0.0000000
42497088, 0xAAAA, 11444, 0.00000, 0.50286, 0.0000000
42500214, 0xAAAA, 11445, 0.00000, 0.49077, 0.0000000
42503344, 0xAAAA, 11446, 0.00000, 0.49963, 0.0000000
42506464, 0xAAAA, 11447, 0.00000, 0.50286, 0.0000000
42509575, 0xAAAA, 11448, 0.00000, 0.48835, 0.0000000
42512712, 0xAAAA, 11449, 0.00000, 0.48835, 0.0000000
42515825, 0xAAAA, 11450, 0.00000, 0.49641, 0.0000000
42518950, 0xAAAA, 11451, 0.00000, 0.50205, 0.0000000
42522098, 0xAAAA, 11452, 0.00000, 0.49077, 0.0000000
42525212, 0xAAAA, 11453, 0.00000, 0.49641, 0.0000000
42528326, 0xAAAA, 11454, 0.00000, 0.50286, 0.0000000
42531463, 0xAAAA, 11455, 0.00000, 0.50286, 0.0000000
42534576, 0xAAAA, 11456, 0.00000, 0.49399, 0.0000000
42537704, 0xAAAA, 11457, 0.00000, 0.49399, 0.0000000
42540842, 0xAAAA, 11458, 0.00000, 0.50125, 0.0000000
42543954, 0xAAAA, 11459, 0.00000, 0.50125, 0.0000000
42547087, 0xAAAA, 11460, 0.00000, 0.50125, 0.0000000
42550217, 0xAAAA, 11461, 0.00000, 0.49158, 0.0000000
42553330, 0xAAAA, 11462, 0.00000, 0.49883, 0.0000000
42556455, 0xAAAA, 11463, 0.00000, 0.49963, 0.0000000
42559579, 0xAAAA, 11464, 0.00000, 0.49077, 0.0000000
42562704, 0xAAAA, 11465, 0.00000, 0.49883, 0.0000000
42565829, 0xAAAA, 11466, 0.00000, 0.49883, 0.0000000
42568954, 0xAAAA, 11467, 0.00000, 0.50125, 0.0000000
42572092, 0xAAAA, 11468, 0.00000, 0.49077, 0.0000000
42575242, 0xAAAA, 11469, 0.00000, 0.49883, 0.0000000
42578326, 0xAAAA, 11470, 0.00000, 0.50125, 0.0000000
42581451, 0xAAAA, 11471, 0.00000, 0.49077, 0.0000000
42584589, 0xAAAA, 11472, 0.00000, 0.48996, 0.0000000
42587701, 0xAAAA, 11473, 0.00000, 0.49883, 0.0000000
42590825, 0xAAAA, 11474, 0.00000, 0.50286, 0.0000000
42593965, 0xAAAA, 11475, 0.00000, 0.49158, 0.0000000
42597084, 0xAAAA, 11476, 0.00000, 0.50044, 0.0000000
42600210, 0xAAAA, 11477, 0.00000, 0.50205, 0.0000000
42603339, 0xAAAA, 11478, 0.00000, 0.50286, 0.0000000
42606464, 0xAAAA, 11479, 0.00000, 0.49077, 0.0000000
42609592, 0xAAAA, 11480, 0.00000, 0.49883, 0.0000000
42612705, 0xAAAA, 11481, 0.00000, 0.50286, 0.0000000
42615829, 0xAAAA, 11482, 0.00000, 0.49077, 0.0000000
42618954, 0xAAAA, 11483, 0.00000, 0.49238, 0.0000000
42622098, 0xAAAA, 11484, 0.00000, 0.49722, 0.0000000
42625215, 0xAAAA, 11485, 0.00000, 0.50286, 0.0000000
42628330, 0xAAAA, 11486, 0.00000, 0.48835, 0.0000000
42631454, 0xAAAA, 11487, 0.00000, 0.49560, 0.0000000
42634580, 0xAAAA, 11488, 0.00000, 0.50366, 0.0000000
42637705, 0xAAAA, 11489, 0.00000, 0.50125, 0.0000000
42640842, 0xAAAA, 11490, 0.00000, 0.48916, 0.0000000
42643951, 0xAAAA, 11491, 0.00000, 0.49722, 0.0000000
42647128, 0xAAAA, 11492, 0.00000, 0.50286, 0.0000000
42650211, 0xAAAA, 11493, 0.00000, 0.48835, 0.0000000
42653326, 0xAAAA, 11494, 0.00000, 0.49641, 0.0000000
42656451, 0xAAAA, 11495, 0.00000, 0.49641, 0.0000000
42659575, 0xAAAA, 11496, 0.00000, 0.50286, 0.0000000
42662702, 0xAAAA, 11497, 0.00000, 0.49399, 0.0000000
42665840, 0xAAAA, 11498, 0.00000, 0.49560, 0.0000000
42668951, 0xAAAA, 11499, 0.00000, 0.50205, 0.0000000
42672093, 0xAAAA, 11500, 0.00000, 0.49722, 0.0000000
42675238, 0xAAAA, 11501, 0.00000, 0.49802, 0.0000000
42678329, 0xAAAA, 11502, 0.00000, 0.49480, 0.0000000
42681455, 0xAAAA, 11503, 0.00000, 0.50205, 0.0000000
42684588, 0xAAAA, 11504, 0.00000, 0.49158, 0.0000000
42687704, 0xAAAA, 11505, 0.00000, 0.49399, 0.0000000
42690829, 0xAAAA, 11506, 0.00000, 0.50125, 0.0000000
42693966, 0xAAAA, 11507, 0.00000, 0.50044, 0.0000000
42697088, 0xAAAA, 11508, 0.00000, 0.49641, 0.0000000
42700215, 0xAAAA, 11509, 0.00000, 0.49238, 0.0000000
42703329, 0xAAAA, 11510, 0.00000, 0.50044, 0.0000000
42706465, 0xAAAA, 11511, 0.00000, 0.50205, 0.0000000
42709575, 0xAAAA, 11512, 0.00000, 0.50044, 0.0000000
42712701, 0xAAAA, 11513, 0.00000, 0.49077, 0.0000000
42715825, 0xAAAA, 11514, 0.00000, 0.49963, 0.0000000
42718966, 0xAAAA, 11515, 0.00000, 0.50044, 0.0000000
42722084, 0xAAAA, 11516, 0.00000, 0.49158, 0.0000000
42725211, 0xAAAA, 11517, 0.00000, 0.50044, 0.0000000
42728327, 0xAAAA, 11518, 0.00000, 0.50125, 0.0000000
42731450, 0xAAAA, 11519, 0.00000, 0.50125, 0.0000000
42734575, 0xAAAA, 11520, 0.00000, 0.49238, 0.0000000
42737722, 0xAAAA, 11521, 0.00000, 0.50044, 0.0000000
42740841, 0xAAAA, 11522, 0.00000, 0.50044, 0.0000000
42743954, 0xAAAA, 11523, 0.00000, 0.49238, 0.0000000
42747112, 0xAAAA, 11524, 0.00000, 0.49158, 0.0000000
42750214, 0xAAAA, 11525, 0.00000, 0.49963, 0.0000000
42753329, 0xAAAA, 11526, 0.00000, 0.50044, 0.0000000
42756468, 0xAAAA, 11527, 0.00000, 0.49158, 0.0000000
42759578, 0xAAAA, 11528, 0.00000, 0.49883, 0.0000000
42762705, 0xAAAA, 11529, 0.00000, 0.50286, 0.0000000
42765841, 0xAAAA, 11530, 0.00000, 0.50286, 0.0000000
42768954, 0xAAAA, 11531, 0.00000, 0.48996, 0.0000000
42772094, 0xAAAA, 11532, 0.00000, 0.49802, 0.0000000
42775226, 0xAAAA, 11533, 0.00000, 0.50205, 0.0000000
42778326, 0xAAAA, 11534, 0.00000, 0.48916, 0.0000000
42781451, 0xAAAA, 11535, 0.00000, 0.48835, 0.0000000
42784583, 0xAAAA, 11536, 0.00000, 0.49883, 0.0000000
42787701, 0xAAAA, 11537, 0.00000, 0.50366, 0.0000000
42790825, 0xAAAA, 11538, 0.00000, 0.48916, 0.0000000
42793951, 0xAAAA, 11539, 0.00000, 0.49641, 0.0000000
42797084, 0xAAAA, 11540, 0.00000, 0.50366, 0.0000000
42800210, 0xAAAA, 11541, 0.00000, 0.50769, 0.0000000
42803329, 0xAAAA, 11542, 0.00000, 0.48835, 0.0000000
42806467, 0xAAAA, 11543, 0.00000, 0.49722, 0.0000000
42809607, 0xAAAA, 11544, 0.00000, 0.50286, 0.0000000
42812704, 0xAAAA, 11545, 0.00000, 0.49238, 0.0000000
42815830, 0xAAAA, 11546, 0.00000, 0.49641, 0.0000000
42818966, 0xAAAA, 11547, 0.00000, 0.49641, 0.0000000
42822088, 0xAAAA, 11548, 0.00000, 0.50205, 0.0000000
42825215, 0xAAAA, 11549, 0.00000, 0.48835, 0.0000000
