sync, unix, uptime, seq, vsense, vrefint, busvmon, busimon, 2v5mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, temp1, temp2, temp3, temp4, tmp1
0xDDDD, 1730293824, 37308268, 0374, 29.45053, 1.22249, 1.33451, 0.05883, 2.50300, 3.01634, 3.20813, 0.00000, 3.05179, 3.00828, 2.70125, 2.56264, 25.75000, 25.43750, 25.93750, 25.50000, 24.41391
0xDDDD, 1730293824, 37408275, 0375, 29.45053, 1.22249, 1.33531, 0.06850, 2.50300, 3.01231, 3.20571, 0.00000, 3.05099, 3.00828, 2.70044, 2.56183, 25.75000, 25.43750, 25.93750, 25.50000, 24.77207
0xDDDD, 1730293824, 37508274, 0376, 29.45053, 1.22249, 1.33531, 0.06205, 2.50220, 3.00908, 3.20813, 0.00000, 3.05179, 3.00828, 2.70044, 2.56022, 25.75000, 25.50000, 25.93750, 25.50000, 24.41391
0xDDDD, 1730293824, 37608256, 0377, 29.45053, 1.22249, 1.33531, 0.06366, 2.50220, 3.00747, 3.21136, 0.00000, 3.05099, 3.00828, 2.70044, 2.55861, 25.75000, 25.50000, 26.00000, 25.50000, 24.41391
0xDDDD, 1730293824, 37708279, 0378, 29.45053, 1.22249, 1.33531, 0.07253, 2.50220, 3.00425, 3.21538, 0.00000, 3.04615, 3.00828, 2.70125, 2.49575, 25.75000, 25.50000, 26.00000, 25.50000, 24.59299
0xDDDD, 1730293824, 37808260, 0379, 29.45053, 1.22249, 1.33531, 0.06850, 2.50220, 3.08806, 3.21780, 0.00000, 3.05099, 3.00828, 2.70205, 2.55861, 25.75000, 25.50000, 26.00000, 25.50000, 24.41391
0xDDDD, 1730293825, 37908251, 0380, 29.04761, 1.22249, 1.33531, 0.06044, 2.50220, 3.06388, 3.20168, 0.00081, 3.05179, 3.00747, 2.70044, 2.56264, 25.68750, 25.50000, 26.00000, 25.50000, 24.41391
0xDDDD, 1730293825, 38008267, 0381, 29.45053, 1.22249, 1.33531, 0.06286, 2.50220, 3.05905, 3.21619, 0.00000, 3.04535, 3.00828, 2.70044, 2.56022, 25.68750, 25.43750, 26.00000, 25.50000, 24.59299
0xDDDD, 1730293825, 38108271, 0382, 29.45053, 1.22249, 1.33531, 0.06930, 2.50220, 3.05824, 3.20410, 0.00000, 3.05018, 3.00828, 2.70044, 2.56022, 25.75000, 25.43750, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293825, 38208282, 0383, 29.45053, 1.22249, 1.33531, 0.06689, 2.50220, 3.05260, 3.20733, 0.00000, 3.05099, 3.00828, 2.70125, 2.56344, 25.75000, 25.43750, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293825, 38308271, 0384, 29.45053, 1.22249, 1.33531, 0.06527, 2.50220, 3.04696, 3.21055, 0.00000, 3.04696, 3.00828, 2.70125, 2.46190, 25.75000, 25.43750, 25.93750, 25.50000, 24.41391
0xDDDD, 1730293825, 38408263, 0385, 29.45053, 1.22249, 1.33612, 0.06689, 2.50220, 3.04212, 3.21377, 0.00000, 3.05099, 3.00828, 2.70125, 2.55861, 25.75000, 25.43750, 25.93750, 25.50000, 24.41391
0xDDDD, 1730293825, 38508276, 0386, 29.04761, 1.22168, 1.33531, 0.06447, 2.50220, 3.02359, 3.21619, 0.00000, 3.05179, 3.00828, 2.70044, 2.56344, 25.75000, 25.43750, 25.93750, 25.50000, 24.41391
0xDDDD, 1730293825, 38608265, 0387, 29.45053, 1.22249, 1.33451, 0.07172, 2.50220, 3.01795, 3.21377, 0.00000, 3.04938, 3.00828, 2.70044, 2.56425, 25.81250, 25.43750, 26.00000, 25.50000, 24.59299
0xDDDD, 1730293825, 38708288, 0388, 29.45053, 1.22088, 1.33612, 0.06689, 2.50220, 3.01392, 3.21700, 0.00000, 3.05179, 3.00828, 2.70044, 2.56103, 25.81250, 25.50000, 26.00000, 25.50000, 24.41391
0xDDDD, 1730293825, 38808257, 0389, 29.45053, 1.22249, 1.33531, 0.07253, 2.50059, 3.01150, 3.20007, 0.00000, 3.05018, 3.00828, 2.69963, 2.56264, 25.81250, 25.50000, 25.93750, 25.50000, 24.41391
0xDDDD, 1730293826, 38908257, 0390, 29.45053, 1.22249, 1.33531, 0.07253, 2.50220, 3.00828, 3.20249, 0.00000, 3.05179, 3.00828, 2.70044, 2.58278, 25.75000, 25.50000, 25.93750, 25.50000, 24.41391
0xDDDD, 1730293826, 39008291, 0391, 29.04761, 1.22249, 1.33612, 0.06286, 2.50300, 3.08484, 3.20571, 0.00000, 3.05179, 3.00828, 2.70125, 2.59084, 25.75000, 25.43750, 25.93750, 25.56250, 24.41391
0xDDDD, 1730293826, 39108279, 0392, 29.45053, 1.22249, 1.33612, 0.06608, 2.50220, 3.06066, 3.20813, 0.00000, 3.05260, 3.00828, 2.70044, 2.56183, 25.75000, 25.43750, 26.00000, 25.56250, 24.59299
0xDDDD, 1730293826, 39208248, 0393, 29.04761, 1.22249, 1.33531, 0.06689, 2.50220, 3.05260, 3.21055, 0.00000, 3.05018, 3.00828, 2.70125, 2.56344, 25.75000, 25.43750, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293826, 39308278, 0394, 29.45053, 1.22249, 1.33451, 0.06689, 2.50220, 3.04696, 3.20652, 0.00000, 3.05018, 3.00828, 2.70044, 2.56264, 25.75000, 25.43750, 26.00000, 25.50000, 24.41391
0xDDDD, 1730293826, 39408249, 0395, 29.45053, 1.22249, 1.34498, 0.06205, 2.50139, 3.03810, 3.21055, 0.00000, 3.05179, 3.00747, 2.70044, 2.56425, 25.75000, 25.43750, 26.00000, 25.50000, 24.41391
0xDDDD, 1730293826, 39508255, 0396, 29.45053, 1.22249, 1.33531, 0.06286, 2.50220, 3.03407, 3.21297, 0.00000, 3.05179, 3.00828, 2.70044, 2.46352, 25.75000, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293826, 39608280, 0397, 29.45053, 1.22249, 1.33531, 0.07253, 2.50300, 3.02601, 3.21619, 0.00000, 3.05099, 3.00828, 2.70044, 2.55780, 25.81250, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293826, 39708279, 0398, 29.04761, 1.22168, 1.33531, 0.07414, 2.50220, 3.01875, 3.21861, 0.00000, 3.05018, 3.00828, 2.70205, 2.56264, 25.81250, 25.43750, 26.00000, 25.50000, 24.41391
0xDDDD, 1730293826, 39808273, 0399, 29.04761, 1.22249, 1.33451, 0.07011, 2.50220, 3.07678, 3.20088, 0.00000, 3.05099, 3.00908, 2.70125, 2.56183, 25.75000, 25.43750, 26.00000, 25.50000, 24.41391
0xDDDD, 1730293827, 39908267, 0400, 29.45053, 1.22249, 1.33531, 0.06689, 2.50220, 3.06872, 3.21700, 0.00000, 3.05179, 3.00828, 2.70044, 2.56103, 25.75000, 25.43750, 26.00000, 25.50000, 24.41391
0xDDDD, 1730293827, 40008265, 0401, 29.45053, 1.22249, 1.33531, 0.07656, 2.50300, 3.05824, 3.19846, 0.00000, 3.05179, 3.00828, 2.70125, 2.56505, 25.75000, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293827, 40108268, 0402, 29.85349, 1.22249, 1.33531, 0.07172, 2.50220, 3.04696, 3.20168, 0.00000, 3.05018, 3.00828, 2.70044, 2.56344, 25.75000, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293827, 40208262, 0403, 29.45053, 1.22249, 1.33451, 0.06447, 2.50220, 3.03890, 3.20330, 0.00081, 3.04938, 3.00828, 2.70125, 2.53604, 25.75000, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293827, 40308263, 0404, 29.45053, 1.22249, 1.33531, 0.06850, 2.50300, 3.02842, 3.20652, 0.00000, 3.05099, 3.00828, 2.70205, 2.57150, 25.75000, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293827, 40408253, 0405, 29.45053, 1.22249, 1.33531, 0.06689, 2.50300, 3.00505, 3.20894, 0.00000, 3.05099, 3.00828, 2.70044, 2.56264, 25.75000, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293827, 40508285, 0406, 29.04761, 1.22249, 1.33531, 0.06689, 2.50300, 3.07839, 3.20410, 0.00000, 3.04938, 3.00828, 2.70125, 2.56103, 25.75000, 25.50000, 26.06250, 25.50000, 24.41391
0xDDDD, 1730293827, 40608272, 0407, 29.45053, 1.22249, 1.33451, 0.06286, 2.50220, 3.06630, 3.20733, 0.00000, 3.05099, 3.00828, 2.70044, 2.56264, 25.81250, 25.50000, 26.06250, 25.50000, 24.41391
0xDDDD, 1730293827, 40708269, 0408, 29.45053, 1.22249, 1.33692, 0.06366, 2.50220, 3.05502, 3.20894, 0.00000, 3.04777, 3.00828, 2.70044, 2.56264, 25.81250, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293827, 40808256, 0409, 29.45053, 1.22249, 1.33451, 0.07414, 2.50220, 3.04696, 3.21136, 0.00000, 3.05260, 3.00828, 2.70044, 2.56747, 25.81250, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293828, 40908272, 0410, 29.04761, 1.22168, 1.33451, 0.07253, 2.50220, 3.03810, 3.21297, 0.00000, 3.05099, 3.00828, 2.70125, 2.59890, 25.81250, 25.50000, 26.00000, 25.50000, 24.59299
0xDDDD, 1730293828, 41008256, 0411, 29.45053, 1.22249, 1.33531, 0.06689, 2.50139, 3.01150, 3.21619, 0.00000, 3.05099, 3.00828, 2.70125, 2.56103, 25.81250, 25.50000, 26.00000, 25.50000, 24.59299
0xDDDD, 1730293828, 41108268, 0412, 29.04761, 1.22249, 1.33451, 0.06205, 2.50300, 3.09853, 3.21136, 0.00000, 3.05099, 3.00828, 2.70125, 2.56264, 25.81250, 25.50000, 26.00000, 25.50000, 24.41391
0xDDDD, 1730293828, 41208266, 0413, 29.45053, 1.22249, 1.33531, 0.09106, 2.50220, 3.07355, 3.21297, 0.00000, 3.05099, 3.00828, 2.70125, 2.55780, 25.81250, 25.50000, 26.00000, 25.50000, 24.41391
0xDDDD, 1730293828, 41308274, 0414, 29.45053, 1.22249, 1.33612, 0.06930, 2.50220, 3.06469, 3.21458, 0.00000, 3.05099, 3.00828, 2.70044, 2.55941, 25.81250, 25.50000, 26.00000, 25.50000, 24.41391
0xDDDD, 1730293828, 41408254, 0415, 29.45053, 1.22249, 1.33612, 0.06286, 2.50220, 3.05260, 3.21619, 0.00000, 3.05260, 3.00828, 2.70044, 2.64484, 25.81250, 25.43750, 26.00000, 25.50000, 24.59299
0xDDDD, 1730293828, 41508277, 0416, 29.45053, 1.22249, 1.33531, 0.06447, 2.50300, 3.03971, 3.21861, 0.00000, 3.05179, 3.00828, 2.70125, 2.57956, 25.75000, 25.43750, 26.06250, 25.50000, 24.41391
0xDDDD, 1730293828, 41608263, 0417, 29.45053, 1.22249, 1.33531, 0.06527, 2.50220, 3.02601, 3.20007, 0.00000, 3.05179, 3.00828, 2.70125, 2.55941, 25.75000, 25.43750, 26.06250, 25.50000, 24.41391
0xDDDD, 1730293828, 41708281, 0418, 29.45053, 1.22249, 1.33531, 0.06930, 2.50220, 3.08000, 3.20168, 0.00000, 3.05260, 3.00828, 2.70125, 2.56022, 25.75000, 25.43750, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293828, 41808248, 0419, 29.45053, 1.22249, 1.33612, 0.07414, 2.50300, 3.06630, 3.21780, 0.00000, 3.05099, 3.00828, 2.70125, 2.56103, 25.81250, 25.43750, 26.00000, 25.56250, 24.95115
0xDDDD, 1730293829, 41908267, 0420, 29.45053, 1.22249, 1.33451, 0.08623, 2.50220, 3.05179, 3.20088, 0.00000, 3.04938, 3.00908, 2.70125, 2.55700, 25.81250, 25.50000, 26.00000, 25.56250, 24.59299
0xDDDD, 1730293829, 42008266, 0421, 29.45053, 1.22249, 1.33451, 0.07575, 2.50220, 3.03729, 3.20330, 0.00000, 3.05179, 3.00908, 2.70044, 2.55780, 25.81250, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293829, 42108273, 0422, 29.04761, 1.22249, 1.33531, 0.06527, 2.50220, 3.02440, 3.20491, 0.00000, 3.05099, 3.00828, 2.70125, 2.49736, 25.81250, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293829, 42208255, 0423, 29.45053, 1.22249, 1.33531, 0.07253, 2.50139, 3.00989, 3.20652, 0.00000, 3.04857, 3.00747, 2.70044, 2.56747, 25.81250, 25.50000, 26.06250, 25.50000, 24.41391
0xDDDD, 1730293829, 42308279, 0424, 29.04761, 1.22249, 1.33451, 0.06205, 2.50220, 3.06388, 3.20813, 0.00000, 3.05179, 3.00828, 2.70044, 2.56264, 25.81250, 25.50000, 26.06250, 25.50000, 24.41391
0xDDDD, 1730293829, 42408261, 0425, 29.45053, 1.22168, 1.33451, 0.07575, 2.50300, 3.04938, 3.20410, 0.00000, 3.05099, 3.00908, 2.70286, 2.56022, 25.81250, 25.43750, 26.00000, 25.50000, 24.41391
0xDDDD, 1730293829, 42508286, 0426, 29.45053, 1.22249, 1.33531, 0.07656, 2.50220, 3.03326, 3.20571, 0.00000, 3.05179, 3.00828, 2.70205, 2.55780, 25.81250, 25.43750, 26.00000, 25.50000, 24.23483
0xDDDD, 1730293829, 42608254, 0427, 29.04761, 1.22249, 1.33531, 0.06125, 2.50220, 3.01956, 3.20813, 0.00000, 3.05099, 3.00828, 2.70125, 2.56183, 25.81250, 25.43750, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293829, 42708274, 0428, 29.04761, 1.22249, 1.33531, 0.06125, 2.50220, 3.00425, 3.20974, 0.00000, 3.04938, 3.00828, 2.70205, 2.55861, 25.81250, 25.43750, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293829, 42808256, 0429, 29.45053, 1.22249, 1.33531, 0.06769, 2.50300, 3.06791, 3.21216, 0.00000, 3.05179, 3.00828, 2.70125, 2.57150, 25.81250, 25.43750, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293830, 42908272, 0430, 29.45053, 1.22249, 1.33612, 0.07172, 2.50220, 3.03568, 3.21619, 0.00000, 3.05018, 3.00828, 2.70205, 2.55941, 25.81250, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293830, 43008267, 0431, 29.45053, 1.22249, 1.33451, 0.08381, 2.50220, 3.01795, 3.21055, 0.00000, 3.04615, 3.00828, 2.70044, 2.56183, 25.81250, 25.50000, 26.00000, 25.56250, 24.59299
0xDDDD, 1730293830, 43108280, 0432, 29.45053, 1.22249, 1.33451, 0.06930, 2.50220, 3.10015, 3.21297, 0.00000, 3.04535, 3.00828, 2.69963, 2.56022, 25.81250, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293830, 43208258, 0433, 29.04761, 1.22249, 1.33451, 0.07817, 2.50220, 3.07114, 3.21377, 0.00000, 3.05260, 3.00828, 2.70205, 2.55780, 25.81250, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293830, 43308270, 0434, 29.04761, 1.22249, 1.33531, 0.07253, 2.50300, 3.05341, 3.21619, 0.00000, 3.05260, 3.00828, 2.70044, 2.55216, 25.81250, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293830, 43408261, 0435, 29.45053, 1.22249, 1.33612, 0.06608, 2.50220, 3.03648, 3.21700, 0.00000, 3.05179, 3.00828, 2.70125, 2.55619, 25.81250, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293830, 43508271, 0436, 29.04761, 1.22249, 1.33531, 0.06125, 2.50300, 3.00667, 3.21861, 0.00000, 3.05099, 3.00828, 2.70125, 2.55941, 25.81250, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293830, 43608261, 0437, 29.04761, 1.22330, 1.33612, 0.06769, 2.50220, 3.07033, 3.20007, 0.00000, 3.05260, 3.00828, 2.70205, 2.56103, 25.81250, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293830, 43708283, 0438, 29.45053, 1.22249, 1.33531, 0.07011, 2.50300, 3.05341, 3.21700, 0.00000, 3.05179, 3.00828, 2.70125, 2.56103, 25.81250, 25.50000, 26.06250, 25.56250, 25.13023
0xDDDD, 1730293830, 43808263, 0439, 29.45053, 1.22249, 1.33531, 0.07978, 2.50220, 3.03487, 3.19846, 0.00000, 3.05018, 3.00828, 2.70125, 2.55941, 25.81250, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293831, 43908279, 0440, 29.04761, 1.22249, 1.33531, 0.07253, 2.50300, 3.01714, 3.20007, 0.00000, 3.05099, 3.00828, 2.70044, 2.63597, 25.81250, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293831, 44008272, 0441, 29.45053, 1.22249, 1.33531, 0.06850, 2.50220, 3.08000, 3.20168, 0.00000, 3.05179, 3.00828, 2.70125, 2.53201, 25.87500, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293831, 44108264, 0442, 29.45053, 1.22249, 1.33531, 0.06447, 2.50220, 3.06308, 3.20249, 0.00000, 3.05179, 3.00828, 2.70125, 2.55861, 25.87500, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293831, 44208266, 0443, 29.45053, 1.22249, 1.33531, 0.09751, 2.50220, 3.03084, 3.20330, 0.00000, 3.05260, 3.00828, 2.70044, 2.55941, 25.81250, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293831, 44308256, 0444, 29.45053, 1.22249, 1.33531, 0.06447, 2.50220, 3.01311, 3.20007, 0.00000, 3.05018, 3.00828, 2.70044, 2.56183, 25.81250, 25.50000, 26.06250, 25.50000, 24.59299
0xDDDD, 1730293831, 44408268, 0445, 29.45053, 1.22330, 1.33612, 0.05963, 2.50300, 3.07758, 3.20007, 0.00000, 3.05179, 3.00828, 2.70044, 2.56425, 25.81250, 25.50000, 26.06250, 25.50000, 24.59299
0xDDDD, 1730293831, 44508284, 0446, 29.45053, 1.22330, 1.33612, 0.06125, 2.50220, 3.05502, 3.20088, 0.00000, 3.05260, 3.00908, 2.70044, 2.56425, 25.81250, 25.50000, 26.06250, 25.50000, 24.41391
0xDDDD, 1730293831, 44608274, 0447, 29.45053, 1.22249, 1.33531, 0.07414, 2.50220, 3.03810, 3.20330, 0.00000, 3.05018, 3.00828, 2.70125, 2.52154, 25.81250, 25.50000, 26.06250, 25.50000, 24.41391
0xDDDD, 1730293831, 44708255, 0448, 29.45053, 1.22249, 1.33531, 0.06689, 2.50220, 3.01795, 3.20410, 0.00000, 3.05099, 3.00828, 2.70044, 2.55780, 25.87500, 25.50000, 26.06250, 25.50000, 24.41391
0xDDDD, 1730293831, 44808267, 0449, 29.45053, 1.22249, 1.33451, 0.06689, 2.50220, 3.06388, 3.20491, 0.00000, 3.05018, 3.00828, 2.70125, 2.56183, 25.87500, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293832, 44908261, 0450, 29.45053, 1.22249, 1.33612, 0.08300, 2.50220, 3.04293, 3.20813, 0.00000, 3.05260, 3.00828, 2.70125, 2.55700, 25.81250, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293832, 45008268, 0451, 29.45053, 1.22168, 1.31919, 0.06608, 2.50220, 3.02278, 3.19927, 0.00000, 3.05179, 3.00828, 2.70125, 2.56344, 25.81250, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293832, 45108258, 0452, 29.45053, 1.22249, 1.33451, 0.07736, 2.50300, 3.00505, 3.20088, 0.00000, 3.05179, 3.00828, 2.70044, 2.55941, 25.81250, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293832, 45208270, 0453, 29.45053, 1.22249, 1.33531, 0.07172, 2.50300, 3.06469, 3.20168, 0.00000, 3.04615, 3.00828, 2.70044, 2.58198, 25.81250, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293832, 45308291, 0454, 29.04761, 1.22249, 1.33531, 0.07253, 2.50300, 3.04615, 3.20249, 0.00000, 3.05018, 3.00828, 2.70044, 2.55216, 25.81250, 25.43750, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293832, 45408272, 0455, 29.45053, 1.22249, 1.33531, 0.07253, 2.50220, 3.00747, 3.20249, 0.00000, 3.05179, 3.00828, 2.69963, 2.56505, 25.87500, 25.43750, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293832, 45508256, 0456, 29.45053, 1.22249, 1.33531, 0.07011, 2.50220, 3.06711, 3.20410, 0.00081, 3.05018, 3.00828, 2.70125, 2.56103, 25.87500, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293832, 45608274, 0457, 29.45053, 1.22249, 1.33451, 0.07736, 2.50300, 3.04535, 3.21861, 0.00000, 3.05341, 3.00828, 2.70205, 2.56022, 25.87500, 25.50000, 26.00000, 25.56250, 24.41391
0xDDDD, 1730293832, 45708256, 0458, 29.45053, 1.22249, 1.33451, 0.05963, 2.50220, 3.02601, 3.21861, 0.00000, 3.05341, 3.00828, 2.70205, 2.56022, 25.81250, 25.50000, 26.00000, 25.56250, 24.59299
0xDDDD, 1730293832, 45808274, 0459, 28.64468, 1.22249, 1.33531, 0.06125, 2.50220, 3.07436, 3.21861, 0.00000, 3.05260, 3.00828, 2.70044, 2.56908, 25.81250, 25.50000, 26.00000, 25.56250, 24.59299
0xDDDD, 1730293833, 45908266, 0460, 29.45053, 1.22330, 1.33531, 0.07495, 2.50220, 3.05985, 3.20088, 0.00081, 3.05260, 3.00828, 2.70044, 2.60051, 25.87500, 25.50000, 26.00000, 25.56250, 24.59299
0xDDDD, 1730293833, 46008278, 0461, 29.04761, 1.22249, 1.33531, 0.06205, 2.50300, 3.03568, 3.20088, 0.00000, 3.05018, 3.00828, 2.70044, 2.56103, 25.87500, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293833, 46108259, 0462, 29.45053, 1.22249, 1.33531, 0.07253, 2.50220, 3.07839, 3.20088, 0.00081, 3.04938, 3.00828, 2.70125, 2.56103, 25.81250, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293833, 46208275, 0463, 29.04761, 1.22249, 1.33531, 0.06608, 2.50300, 3.05582, 3.21538, 0.00000, 3.04857, 3.00828, 2.70044, 2.56344, 25.81250, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293833, 46308261, 0464, 29.45053, 1.22249, 1.33451, 0.07414, 2.50220, 3.03004, 3.21619, 0.00000, 3.04938, 3.00828, 2.70044, 2.55941, 25.81250, 25.50000, 26.06250, 25.62500, 24.41391
0xDDDD, 1730293833, 46408282, 0465, 29.45053, 1.22249, 1.33531, 0.06447, 2.50220, 3.00586, 3.21538, 0.00000, 3.05099, 3.00828, 2.70125, 2.56103, 25.81250, 25.50000, 26.06250, 25.62500, 24.59299
0xDDDD, 1730293833, 46508271, 0466, 29.45053, 1.22249, 1.33531, 0.06527, 2.50300, 3.05985, 3.21619, 0.00000, 3.04535, 3.00828, 2.70125, 2.54330, 25.81250, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293833, 46608266, 0467, 29.45053, 1.22249, 1.33451, 0.06527, 2.50220, 3.03648, 3.21700, 0.00000, 3.05099, 3.00828, 2.70044, 2.56747, 25.87500, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293833, 46708264, 0468, 29.45053, 1.22249, 1.33612, 0.07172, 2.50300, 3.07597, 3.21619, 0.00000, 3.05179, 3.00828, 2.70205, 2.55941, 25.87500, 25.43750, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293833, 46808277, 0469, 29.45053, 1.22249, 1.33612, 0.05319, 2.50300, 3.04938, 3.20894, 0.00000, 3.04938, 3.00828, 2.70125, 2.56103, 25.87500, 25.43750, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293834, 46908266, 0470, 29.45053, 1.22249, 1.33531, 0.07575, 2.50300, 3.02278, 3.20974, 0.00000, 3.05099, 3.00828, 2.70205, 2.56103, 25.87500, 25.43750, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293834, 47008282, 0471, 29.45053, 1.22249, 1.33612, 0.07656, 2.50220, 3.08000, 3.20894, 0.00000, 3.05179, 3.00828, 2.70044, 2.56425, 25.87500, 25.50000, 26.06250, 25.56250, 24.41391
0xDDDD, 1730293834, 47108267, 0472, 29.04761, 1.22168, 1.33531, 0.07092, 2.50220, 3.05099, 3.20974, 0.00000, 3.04938, 3.00908, 2.70125, 2.54491, 25.87500, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293834, 47208279, 0473, 29.04761, 1.22249, 1.33451, 0.07897, 2.50300, 3.02520, 3.21055, 0.00000, 3.05179, 3.00828, 2.70125, 2.59245, 25.87500, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293834, 47308268, 0474, 29.45053, 1.22168, 1.33612, 0.06608, 2.50300, 3.06308, 3.21055, 0.00000, 3.05179, 3.00828, 2.70125, 2.56344, 25.87500, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293834, 47408274, 0475, 29.45053, 1.22249, 1.33531, 0.06286, 2.50300, 3.03568, 3.20491, 0.00000, 3.05179, 3.00828, 2.70125, 2.56425, 25.87500, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293834, 47508271, 0476, 29.04761, 1.22249, 1.33451, 0.05963, 2.50300, 3.00989, 3.20491, 0.00000, 3.05099, 3.00828, 2.70044, 2.56183, 25.87500, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293834, 47608268, 0477, 29.45053, 1.22249, 1.33531, 0.07172, 2.50220, 3.06227, 3.20491, 0.00000, 3.04777, 3.00828, 2.70044, 2.56103, 25.87500, 25.50000, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293834, 47708272, 0478, 29.04761, 1.22249, 1.33612, 0.06366, 2.50220, 3.03165, 3.20491, 0.00000, 3.05341, 3.00828, 2.70125, 2.56505, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293834, 47808292, 0479, 29.45053, 1.22249, 1.33531, 0.06689, 2.50300, 3.00667, 3.20491, 0.00000, 3.05179, 3.00828, 2.70205, 2.54652, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293835, 47908274, 0480, 29.45053, 1.22249, 1.33612, 0.06527, 2.50300, 3.06147, 3.20491, 0.00000, 3.04615, 3.00828, 2.70205, 2.55861, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293835, 48008268, 0481, 29.45053, 1.22249, 1.33451, 0.06527, 2.50220, 3.01795, 3.20491, 0.00000, 3.05179, 3.00828, 2.70125, 2.56264, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293835, 48108273, 0482, 29.45053, 1.22249, 1.33531, 0.06527, 2.50300, 3.07033, 3.20410, 0.00000, 3.05099, 3.00828, 2.70044, 2.56425, 25.87500, 25.50000, 26.12500, 25.56250, 24.95115
0xDDDD, 1730293835, 48208267, 0483, 29.45053, 1.22249, 1.36916, 0.06608, 2.50300, 3.04051, 3.21861, 0.00000, 3.05260, 3.00828, 2.70125, 2.56183, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293835, 48308276, 0484, 29.85349, 1.22249, 1.33612, 0.06608, 2.50220, 3.01231, 3.19927, 0.00000, 3.04696, 3.00828, 2.70044, 2.56344, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293835, 48408276, 0485, 29.45053, 1.22249, 1.33531, 0.07011, 2.50220, 3.06549, 3.21941, 0.00000, 3.04938, 3.00828, 2.70125, 2.58762, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
