date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon
24-07-05, T13:17:16.559335Z, 0xCCCC, 0016, 1.22652, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 0.00000, 0.00081
24-07-05, T13:17:17.659335Z, 0xCCCC, 0017, 1.22652, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00242, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:17.759335Z, 0xCCCC, 0018, 1.22571, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00564, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
24-07-05, T13:17:17.859335Z, 0xCCCC, 0019, 1.22571, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00564, 0.00242, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161
24-07-05, T13:17:17.010759Z, 0xCCCC, 0021, 1.22652, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:17.110759Z, 0xCCCC, 0022, 1.22571, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00081, 0.00564, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:17.210759Z, 0xCCCC, 0023, 1.22652, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:17.310759Z, 0xCCCC, 0024, 1.22652, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:17.410759Z, 0xCCCC, 0025, 1.22571, 0.63260, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:17.510759Z, 0xCCCC, 0026, 1.22652, 0.63260, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:17.610759Z, 0xCCCC, 0027, 1.22571, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00081, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:18.710759Z, 0xCCCC, 0028, 1.22571, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00564, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:18.810759Z, 0xCCCC, 0029, 1.22571, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00242, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:18.910759Z, 0xCCCC, 0030, 1.22571, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:18.010759Z, 0xCCCC, 0031, 1.22571, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00242, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:18.062184Z, 0xCCCC, 0032, 1.22571, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:18.162185Z, 0xCCCC, 0033, 1.22652, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:18.262185Z, 0xCCCC, 0034, 1.22652, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:18.362186Z, 0xCCCC, 0035, 1.22652, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00564, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:18.462186Z, 0xCCCC, 0036, 1.22652, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00081, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:18.562186Z, 0xCCCC, 0037, 1.22652, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:19.662186Z, 0xCCCC, 0038, 1.22571, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00564, 0.00322, 0.00000, 0.00081, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:19.762186Z, 0xCCCC, 0039, 1.22652, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:19.862186Z, 0xCCCC, 0040, 1.22652, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 0.00000, 0.00000, 0.00161
24-07-05, T13:17:19.013610Z, 0xCCCC, 0042, 1.22571, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00564, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 0.00000, 0.00081
24-07-05, T13:17:19.113612Z, 0xCCCC, 0043, 1.22652, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:19.213610Z, 0xCCCC, 0044, 1.22571, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00564, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161
24-07-05, T13:17:19.313610Z, 0xCCCC, 0045, 1.22652, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00564, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:19.413610Z, 0xCCCC, 0046, 1.22652, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00564, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:19.513610Z, 0xCCCC, 0047, 1.22733, 0.63502, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00806, 0.00403, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 0.00000, 0.00242
24-07-05, T13:17:20.613610Z, 0xCCCC, 0048, 1.22652, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00564, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161
24-07-05, T13:17:20.713612Z, 0xCCCC, 0049, 1.22571, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:20.813610Z, 0xCCCC, 0050, 1.22652, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00564, 0.00403, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:20.913610Z, 0xCCCC, 0051, 1.22652, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:20.013610Z, 0xCCCC, 0052, 1.22571, 0.63260, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00242, 0.00000, 0.00081, 0.00081, 0.00000, 0.00081, 0.00161, 0.00000, 0.00242
24-07-05, T13:17:20.065034Z, 0xCCCC, 0053, 1.22571, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00564, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:20.165037Z, 0xCCCC, 0054, 1.22652, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161
24-07-05, T13:17:20.265034Z, 0xCCCC, 0055, 1.22652, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00725, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:20.365034Z, 0xCCCC, 0056, 1.22652, 0.63341, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00564, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 0.00000, 0.00000, 0.00161
24-07-05, T13:17:20.465034Z, 0xCCCC, 0057, 1.22813, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00806, 0.00322, 0.00000, 0.00081, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
24-07-05, T13:17:20.565034Z, 0xCCCC, 0058, 1.22652, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:21.665034Z, 0xCCCC, 0059, 1.22733, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
24-07-05, T13:17:21.765037Z, 0xCCCC, 0060, 1.22652, 0.63421, 25.75000, 25.68000, 26.12000, 26.62000, 0.00000, 0.00645, 0.00322, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081
