date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-07-30, 11:01:24.7232000xCCCC, 0054, 1.22168, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04352, 2.50220, 1.19187, 3.04132, 3.19846, 0.00000, 3.04777, 3.00828, 2.70125, 2.55941, 22.26494
24-07-30, 11:01:24.7332000xCCCC, 0055, 1.22168, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04352, 2.50139, 1.18703, 3.05099, 3.19524, 0.00000, 3.05018, 3.00747, 2.70044, 2.55700, 22.26494
24-07-30, 11:01:24.7432000xCCCC, 0056, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03465, 2.50139, 1.17817, 3.06066, 3.19282, 0.00000, 3.05018, 3.00747, 2.70044, 2.55861, 22.26494
24-07-30, 11:01:24.7532000xCCCC, 0057, 1.22249, 0.61810, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03626, 2.50139, 1.19509, 3.07114, 3.18960, 0.00000, 3.04938, 3.00828, 2.70205, 2.55941, 22.26494
24-07-30, 11:01:24.7632000xCCCC, 0058, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04271, 2.50139, 1.18623, 3.08081, 3.18960, 0.00000, 3.04696, 3.00828, 2.70044, 2.55861, 22.26494
24-07-30, 11:01:24.7732000xCCCC, 0059, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04029, 2.50139, 1.18059, 3.00908, 3.20813, 0.00000, 3.04938, 3.00747, 2.70125, 2.55780, 22.26494
24-07-30, 11:01:24.7832000xCCCC, 0060, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04190, 2.50220, 1.19751, 3.01795, 3.20571, 0.00000, 3.04857, 3.00828, 2.70125, 2.55700, 22.08586
24-07-30, 11:01:24.7932000xCCCC, 0061, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03949, 2.50139, 1.18864, 3.02681, 3.20249, 0.00000, 3.05260, 3.00747, 2.70125, 2.55941, 22.26494
24-07-30, 11:01:24.8032000xCCCC, 0062, 1.22249, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04190, 2.50139, 1.17978, 3.03568, 3.20088, 0.00000, 3.04938, 3.00747, 2.70044, 2.55619, 22.26494
24-07-30, 11:01:24.8132000xCCCC, 0063, 1.22249, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04271, 2.50139, 1.17414, 3.04454, 3.19040, 0.00000, 3.04857, 3.00747, 2.70205, 2.55700, 22.26494
24-07-30, 11:01:24.8232000xCCCC, 0064, 1.22168, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.03546, 2.50139, 1.19106, 3.05502, 3.20894, 0.00000, 3.05099, 3.00828, 2.70044, 2.55941, 22.26494
24-07-30, 11:01:24.8332000xCCCC, 0065, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04190, 2.50139, 1.18220, 3.06388, 3.20491, 0.00000, 3.05099, 3.00828, 2.70125, 2.55941, 22.26494
