sync, uptime, seq, adc
0xFFFF, 30312153, 0485, 3.2051575
0xFFFF, 30374665, 0486, 3.2050813
0xFFFF, 30437153, 0487, 3.2050813
0xFFFF, 30499661, 0488, 3.2052338
0xFFFF, 30562154, 0489, 3.2050050
0xFFFF, 30624653, 0490, 3.2050813
0xFFFF, 30687163, 0491, 3.2050050
0xFFFF, 30749653, 0492, 3.2053864
0xFFFF, 30812164, 0493, 3.2054627
0xFFFF, 30874654, 0494, 3.2053864
0xFFFF, 30937159, 0495, 3.2050050
0xFFFF, 30999664, 0496, 3.2051575
0xFFFF, 31062154, 0497, 3.2051575
0xFFFF, 31124662, 0498, 3.2050813
0xFFFF, 31187154, 0499, 3.2050050
0xFFFF, 31249664, 0500, 3.2047761
0xFFFF, 31312152, 0501, 3.2051575
0xFFFF, 31374654, 0502, 3.2051575
0xFFFF, 31437164, 0503, 3.2050813
0xFFFF, 31499653, 0504, 3.2050813
0xFFFF, 31562162, 0505, 3.2051575
0xFFFF, 31624653, 0506, 3.2051575
0xFFFF, 31687154, 0507, 3.2050813
0xFFFF, 31749662, 0508, 3.2050813
0xFFFF, 31812153, 0509, 3.2048524
0xFFFF, 31874667, 0510, 3.2050050
0xFFFF, 31937153, 0511, 3.2050050
0xFFFF, 31999653, 0512, 3.2049287
0xFFFF, 32062165, 0513, 3.2050813
0xFFFF, 32124653, 0514, 3.2050050
0xFFFF, 32187172, 0515, 3.2050050
0xFFFF, 32249653, 0516, 3.2050813
0xFFFF, 32312163, 0517, 3.2050050
0xFFFF, 32374663, 0518, 3.2053864
0xFFFF, 32437153, 0519, 3.2052338
0xFFFF, 32499673, 0520, 3.2052338
0xFFFF, 32562154, 0521, 3.2052338
0xFFFF, 32624661, 0522, 3.2051575
0xFFFF, 32687154, 0523, 3.2050813
0xFFFF, 32749653, 0524, 3.2052338
0xFFFF, 32812171, 0525, 3.2049287
