sync, uptime, seq, adc
0xFFFF, 16562156, 0265, 3.2165255
0xFFFF, 16624663, 0266, 3.2165255
0xFFFF, 16687156, 0267, 3.2166018
0xFFFF, 16749666, 0268, 3.2166781
0xFFFF, 16812157, 0269, 3.2165255
0xFFFF, 16874665, 0270, 3.2165255
0xFFFF, 16937157, 0271, 3.2165255
0xFFFF, 16999666, 0272, 3.2164492
0xFFFF, 17062157, 0273, 3.2166018
0xFFFF, 17124653, 0274, 3.2163729
0xFFFF, 17187147, 0275, 3.2163729
0xFFFF, 17249653, 0276, 3.2163729
0xFFFF, 17312146, 0277, 3.2164492
0xFFFF, 17374654, 0278, 3.2166018
0xFFFF, 17437146, 0279, 3.2165255
0xFFFF, 17499663, 0280, 3.2165255
0xFFFF, 17562155, 0281, 3.2164492
0xFFFF, 17624662, 0282, 3.2167544
0xFFFF, 17687155, 0283, 3.2163729
0xFFFF, 17749674, 0284, 3.2164492
0xFFFF, 17812157, 0285, 3.2167544
0xFFFF, 17874665, 0286, 3.2163729
0xFFFF, 17937158, 0287, 3.2163729
0xFFFF, 17999665, 0288, 3.2166781
0xFFFF, 18062157, 0289, 3.2162203
0xFFFF, 18124657, 0290, 3.2164492
0xFFFF, 18187147, 0291, 3.2166018
0xFFFF, 18249653, 0292, 3.2165255
0xFFFF, 18312146, 0293, 3.2163729
0xFFFF, 18374654, 0294, 3.2166018
0xFFFF, 18437146, 0295, 3.2164492
0xFFFF, 18499663, 0296, 3.2162966
0xFFFF, 18562155, 0297, 3.2166018
0xFFFF, 18624662, 0298, 3.2162966
0xFFFF, 18687155, 0299, 3.2164492
0xFFFF, 18749662, 0300, 3.2166018
0xFFFF, 18812148, 0301, 3.2165255
0xFFFF, 18874665, 0302, 3.2163729
0xFFFF, 18937157, 0303, 3.2165255
0xFFFF, 18999665, 0304, 3.2164492
0xFFFF, 19062157, 0305, 3.2164492
0xFFFF, 19124664, 0306, 3.2165255
0xFFFF, 19187147, 0307, 3.2165255
0xFFFF, 19249653, 0308, 3.2166781
0xFFFF, 19312146, 0309, 3.2165255
0xFFFF, 19374659, 0310, 3.2165255
0xFFFF, 19437146, 0311, 3.2166018
0xFFFF, 19499663, 0312, 3.2165255
0xFFFF, 19562155, 0313, 3.2168307
0xFFFF, 19624663, 0314, 3.2166781
0xFFFF, 19687166, 0315, 3.2164492
0xFFFF, 19749662, 0316, 3.2166781
0xFFFF, 19812155, 0317, 3.2166018
0xFFFF, 19874665, 0318, 3.2166018
0xFFFF, 19937157, 0319, 3.2165255
0xFFFF, 19999674, 0320, 3.2163729
0xFFFF, 20062157, 0321, 3.2167544
0xFFFF, 20124664, 0322, 3.2165255
0xFFFF, 20187150, 0323, 3.2166018
0xFFFF, 20249653, 0324, 3.2166781
0xFFFF, 20312156, 0325, 3.2165255
0xFFFF, 20374654, 0326, 3.2167544
0xFFFF, 20437146, 0327, 3.2165255
0xFFFF, 20499654, 0328, 3.2162203
0xFFFF, 20562155, 0329, 3.2166018
0xFFFF, 20624674, 0330, 3.2165255
0xFFFF, 20687155, 0331, 3.2166781
0xFFFF, 20749663, 0332, 3.2166018
0xFFFF, 20812155, 0333, 3.2166018
0xFFFF, 20874667, 0334, 3.2164492
0xFFFF, 20937168, 0335, 3.2165255
0xFFFF, 20999665, 0336, 3.2166781
0xFFFF, 21062158, 0337, 3.2164492
0xFFFF, 21124664, 0338, 3.2165255
0xFFFF, 21187158, 0339, 3.2167544
0xFFFF, 21249664, 0340, 3.2164492
0xFFFF, 21312146, 0341, 3.2165255
0xFFFF, 21374654, 0342, 3.2166018
0xFFFF, 21437146, 0343, 3.2164492
0xFFFF, 21499655, 0344, 3.2164492
0xFFFF, 21562165, 0345, 3.2166018
0xFFFF, 21624662, 0346, 3.2168307
0xFFFF, 21687155, 0347, 3.2165255
0xFFFF, 21749662, 0348, 3.2169070
0xFFFF, 21812154, 0349, 3.2166018
0xFFFF, 21874684, 0350, 3.2165255
0xFFFF, 21937157, 0351, 3.2166781
0xFFFF, 21999666, 0352, 3.2166018
0xFFFF, 22062158, 0353, 3.2165255
0xFFFF, 22124664, 0354, 3.2166018
0xFFFF, 22187168, 0355, 3.2167544
0xFFFF, 22249657, 0356, 3.2164492
0xFFFF, 22312146, 0357, 3.2165255
0xFFFF, 22374655, 0358, 3.2164492
0xFFFF, 22437146, 0359, 3.2166018
0xFFFF, 22499665, 0360, 3.2167544
0xFFFF, 22562146, 0361, 3.2167544
0xFFFF, 22624662, 0362, 3.2165255
0xFFFF, 22687156, 0363, 3.2164492
0xFFFF, 22749662, 0364, 3.2166781
0xFFFF, 22812165, 0365, 3.2167544
0xFFFF, 22874664, 0366, 3.2163729
0xFFFF, 22937148, 0367, 3.2166018
0xFFFF, 22999666, 0368, 3.2166781
0xFFFF, 23062156, 0369, 3.2166781
0xFFFF, 23124675, 0370, 3.2165255
0xFFFF, 23187158, 0371, 3.2169070
0xFFFF, 23249664, 0372, 3.2165255
0xFFFF, 23312146, 0373, 3.2164492
0xFFFF, 23374654, 0374, 3.2165255
0xFFFF, 23437146, 0375, 3.2165255
0xFFFF, 23499658, 0376, 3.2166018
0xFFFF, 23562146, 0377, 3.2164492
0xFFFF, 23624662, 0378, 3.2167544
0xFFFF, 23687155, 0379, 3.2165255
0xFFFF, 23749663, 0380, 3.2166781
0xFFFF, 23812162, 0381, 3.2165255
0xFFFF, 23874664, 0382, 3.2164492
0xFFFF, 23937155, 0383, 3.2164492
0xFFFF, 23999665, 0384, 3.2163729
0xFFFF, 24062157, 0385, 3.2166018
0xFFFF, 24124672, 0386, 3.2164492
0xFFFF, 24187158, 0387, 3.2159915
0xFFFF, 24249665, 0388, 3.2163729
0xFFFF, 24312150, 0389, 3.2168307
0xFFFF, 24374654, 0390, 3.2164492
0xFFFF, 24437154, 0391, 3.2166018
0xFFFF, 24499654, 0392, 3.2165255
0xFFFF, 24562146, 0393, 3.2166781
0xFFFF, 24624653, 0394, 3.2164492
0xFFFF, 24687156, 0395, 3.2163729
0xFFFF, 24749672, 0396, 3.2162966
0xFFFF, 24812156, 0397, 3.2165255
0xFFFF, 24874664, 0398, 3.2166018
0xFFFF, 24937155, 0399, 3.2164492
0xFFFF, 24999668, 0400, 3.2166018
0xFFFF, 25062166, 0401, 3.2164492
0xFFFF, 25124665, 0402, 3.2166018
0xFFFF, 25187158, 0403, 3.2165255
0xFFFF, 25249664, 0404, 3.2164492
0xFFFF, 25312157, 0405, 3.2165255
0xFFFF, 25374663, 0406, 3.2165255
0xFFFF, 25437146, 0407, 3.2163729
0xFFFF, 25499654, 0408, 3.2166018
0xFFFF, 25562146, 0409, 3.2165255
0xFFFF, 25624653, 0410, 3.2166018
0xFFFF, 25687163, 0411, 3.2164492
0xFFFF, 25749662, 0412, 3.2166018
0xFFFF, 25812155, 0413, 3.2161440
0xFFFF, 25874663, 0414, 3.2167544
0xFFFF, 25937154, 0415, 3.2163729
0xFFFF, 25999681, 0416, 3.2168307
0xFFFF, 26062157, 0417, 3.2164492
0xFFFF, 26124665, 0418, 3.2164492
0xFFFF, 26187158, 0419, 3.2164492
0xFFFF, 26249664, 0420, 3.2164492
0xFFFF, 26312165, 0421, 3.2163729
0xFFFF, 26374658, 0422, 3.2164492
0xFFFF, 26437146, 0423, 3.2166018
0xFFFF, 26499654, 0424, 3.2164492
0xFFFF, 26562146, 0425, 3.2164492
0xFFFF, 26624662, 0426, 3.2163729
0xFFFF, 26687147, 0427, 3.2165255
0xFFFF, 26749662, 0428, 3.2166018
0xFFFF, 26812155, 0429, 3.2165255
0xFFFF, 26874663, 0430, 3.2164492
0xFFFF, 26937163, 0431, 3.2166018
0xFFFF, 26999664, 0432, 3.2158389
0xFFFF, 27062149, 0433, 3.2165255
0xFFFF, 27124665, 0434, 3.2164492
0xFFFF, 27187159, 0435, 3.2163729
0xFFFF, 27249673, 0436, 3.2164492
0xFFFF, 27312157, 0437, 3.2164492
0xFFFF, 27374665, 0438, 3.2165255
0xFFFF, 27437146, 0439, 3.2165255
0xFFFF, 27499655, 0440, 3.2164492
0xFFFF, 27562146, 0441, 3.2165255
0xFFFF, 27624653, 0442, 3.2166781
0xFFFF, 27687146, 0443, 3.2165255
0xFFFF, 27749662, 0444, 3.2164492
0xFFFF, 27812155, 0445, 3.2164492
0xFFFF, 27874663, 0446, 3.2164492
0xFFFF, 27937155, 0447, 3.2164492
0xFFFF, 27999664, 0448, 3.2160678
0xFFFF, 28062154, 0449, 3.2164492
0xFFFF, 28124665, 0450, 3.2162966
0xFFFF, 28187158, 0451, 3.2163729
0xFFFF, 28249665, 0452, 3.2163729
0xFFFF, 28312157, 0453, 3.2164492
0xFFFF, 28374665, 0454, 3.2164492
0xFFFF, 28437151, 0455, 3.2164492
0xFFFF, 28499654, 0456, 3.2167544
0xFFFF, 28562146, 0457, 3.2163729
0xFFFF, 28624653, 0458, 3.2165255
0xFFFF, 28687146, 0459, 3.2164492
0xFFFF, 28749653, 0460, 3.2166018
0xFFFF, 28812155, 0461, 3.2164492
0xFFFF, 28874663, 0462, 3.2165255
0xFFFF, 28937156, 0463, 3.2163729
0xFFFF, 28999664, 0464, 3.2164492
0xFFFF, 29062154, 0465, 3.2164492
0xFFFF, 29124667, 0466, 3.2164492
0xFFFF, 29187158, 0467, 3.2163729
0xFFFF, 29249665, 0468, 3.2164492
0xFFFF, 29312157, 0469, 3.2163729
0xFFFF, 29374665, 0470, 3.2164492
0xFFFF, 29437157, 0471, 3.2166018
0xFFFF, 29499654, 0472, 3.2166018
0xFFFF, 29562146, 0473, 3.2162203
0xFFFF, 29624653, 0474, 3.2164492
0xFFFF, 29687147, 0475, 3.2164492
0xFFFF, 29749653, 0476, 3.2163729
0xFFFF, 29812146, 0477, 3.2168307
0xFFFF, 29874663, 0478, 3.2163729
0xFFFF, 29937155, 0479, 3.2165255
0xFFFF, 29999663, 0480, 3.2165255
0xFFFF, 30062154, 0481, 3.2163729
0xFFFF, 30124674, 0482, 3.2163729
0xFFFF, 30187158, 0483, 3.2165255
0xFFFF, 30249665, 0484, 3.2166018
0xFFFF, 30312158, 0485, 3.2166781
0xFFFF, 30374666, 0486, 3.2164492
0xFFFF, 30437157, 0487, 3.2167544
0xFFFF, 30499659, 0488, 3.2164492
0xFFFF, 30562146, 0489, 3.2164492
0xFFFF, 30624653, 0490, 3.2163729
0xFFFF, 30687146, 0491, 3.2166018
0xFFFF, 30749653, 0492, 3.2162966
0xFFFF, 30812146, 0493, 3.2165255
0xFFFF, 30874663, 0494, 3.2166781
0xFFFF, 30937155, 0495, 3.2165255
0xFFFF, 30999663, 0496, 3.2166018
0xFFFF, 31062155, 0497, 3.2164492
0xFFFF, 31124662, 0498, 3.2164492
0xFFFF, 31187150, 0499, 3.2164492
0xFFFF, 31249665, 0500, 3.2163729
0xFFFF, 31312157, 0501, 3.2165255
0xFFFF, 31374665, 0502, 3.2164492
0xFFFF, 31437157, 0503, 3.2165255
0xFFFF, 31499665, 0504, 3.2163729
0xFFFF, 31562146, 0505, 3.2165255
0xFFFF, 31624653, 0506, 3.2167544
0xFFFF, 31687147, 0507, 3.2166018
0xFFFF, 31749653, 0508, 3.2162966
0xFFFF, 31812146, 0509, 3.2163729
0xFFFF, 31874663, 0510, 3.2164492
0xFFFF, 31937155, 0511, 3.2166781
0xFFFF, 31999663, 0512, 3.2164492
0xFFFF, 32062155, 0513, 3.2164492
0xFFFF, 32124663, 0514, 3.2163729
0xFFFF, 32187156, 0515, 3.2163729
0xFFFF, 32249665, 0516, 3.2163729
0xFFFF, 32312157, 0517, 3.2164492
0xFFFF, 32374665, 0518, 3.2166018
0xFFFF, 32437157, 0519, 3.2163729
0xFFFF, 32499666, 0520, 3.2160678
0xFFFF, 32562151, 0521, 3.2164492
0xFFFF, 32624653, 0522, 3.2163729
0xFFFF, 32687147, 0523, 3.2166018
0xFFFF, 32749653, 0524, 3.2163729
0xFFFF, 32812146, 0525, 3.2164492
0xFFFF, 32874654, 0526, 3.2163729
0xFFFF, 32937155, 0527, 3.2164492
0xFFFF, 32999664, 0528, 3.2165255
0xFFFF, 33062156, 0529, 3.2164492
0xFFFF, 33124662, 0530, 3.2163729
0xFFFF, 33187155, 0531, 3.2164492
0xFFFF, 33249668, 0532, 3.2163729
0xFFFF, 33312157, 0533, 3.2164492
0xFFFF, 33374665, 0534, 3.2164492
0xFFFF, 33437157, 0535, 3.2163729
0xFFFF, 33499665, 0536, 3.2166018
0xFFFF, 33562157, 0537, 3.2163729
0xFFFF, 33624653, 0538, 3.2163729
0xFFFF, 33687147, 0539, 3.2167544
0xFFFF, 33749653, 0540, 3.2162966
0xFFFF, 33812146, 0541, 3.2164492
0xFFFF, 33874654, 0542, 3.2157626
0xFFFF, 33937146, 0543, 3.2163729
0xFFFF, 33999663, 0544, 3.2164492
0xFFFF, 34062155, 0545, 3.2162966
0xFFFF, 34124662, 0546, 3.2164492
0xFFFF, 34187156, 0547, 3.2166018
0xFFFF, 34249674, 0548, 3.2164492
0xFFFF, 34312157, 0549, 3.2163729
0xFFFF, 34374666, 0550, 3.2162966
0xFFFF, 34437158, 0551, 3.2163729
0xFFFF, 34499672, 0552, 3.2156863
0xFFFF, 34562157, 0553, 3.2164492
0xFFFF, 34624657, 0554, 3.2162966
0xFFFF, 34687147, 0555, 3.2166781
0xFFFF, 34749653, 0556, 3.2164492
0xFFFF, 34812156, 0557, 3.2163729
0xFFFF, 34874654, 0558, 3.2165255
0xFFFF, 34937146, 0559, 3.2164492
0xFFFF, 34999664, 0560, 3.2164492
0xFFFF, 35062155, 0561, 3.2169833
0xFFFF, 35124672, 0562, 3.2162966
0xFFFF, 35187155, 0563, 3.2165255
0xFFFF, 35249663, 0564, 3.2166781
0xFFFF, 35312149, 0565, 3.2162966
0xFFFF, 35374666, 0566, 3.2163729
0xFFFF, 35437168, 0567, 3.2163729
0xFFFF, 35499665, 0568, 3.2164492
0xFFFF, 35562157, 0569, 3.2162966
0xFFFF, 35624664, 0570, 3.2164492
0xFFFF, 35687147, 0571, 3.2162203
0xFFFF, 35749664, 0572, 3.2166018
0xFFFF, 35812146, 0573, 3.2167544
0xFFFF, 35874654, 0574, 3.2163729
0xFFFF, 35937146, 0575, 3.2165255
0xFFFF, 35999663, 0576, 3.2166781
0xFFFF, 36062166, 0577, 3.2164492
0xFFFF, 36124663, 0578, 3.2165255
0xFFFF, 36187156, 0579, 3.2166781
0xFFFF, 36249663, 0580, 3.2163729
0xFFFF, 36312155, 0581, 3.2164492
0xFFFF, 36374675, 0582, 3.2167544
0xFFFF, 36437157, 0583, 3.2163729
0xFFFF, 36499665, 0584, 3.2159915
0xFFFF, 36562157, 0585, 3.2166018
0xFFFF, 36624664, 0586, 3.2166018
0xFFFF, 36687163, 0587, 3.2163729
0xFFFF, 36749653, 0588, 3.2165255
0xFFFF, 36812146, 0589, 3.2164492
0xFFFF, 36874654, 0590, 3.2165255
0xFFFF, 36937146, 0591, 3.2165255
0xFFFF, 36999673, 0592, 3.2162966
0xFFFF, 37062155, 0593, 3.2163729
0xFFFF, 37124662, 0594, 3.2163729
0xFFFF, 37187155, 0595, 3.2169070
0xFFFF, 37249662, 0596, 3.2163729
0xFFFF, 37312165, 0597, 3.2162966
0xFFFF, 37374668, 0598, 3.2165255
0xFFFF, 37437157, 0599, 3.2162966
0xFFFF, 37499666, 0600, 3.2163729
0xFFFF, 37562157, 0601, 3.2164492
0xFFFF, 37624675, 0602, 3.2162966
0xFFFF, 37687158, 0603, 3.2165255
0xFFFF, 37749653, 0604, 3.2164492
0xFFFF, 37812146, 0605, 3.2163729
0xFFFF, 37874654, 0606, 3.2163729
0xFFFF, 37937146, 0607, 3.2163729
