11-29-2023, 10:39:25:170, sync, seq, endMon, SWPMON, temp1, temp2, adc
11-29-2023, 10:39:52:673, 0xAAAA, 0292, 02.401, 0.5, 01.127, 01.437, 2.495
11-29-2023, 10:39:52:792, 0xAAAA, 0293, 02.402, 0.5, 01.193, 01.511, 2.495
11-29-2023, 10:39:52:911, 0xAAAA, 0294, 02.402, 0.5, 01.196, 01.567, 2.495
11-29-2023, 10:39:53:31, 0xAAAA, 0295, 02.399, 0.5, 01.114, 01.390, 2.495
11-29-2023, 10:39:53:180, 0xAAAA, 0296, 02.400, 0.5, 01.207, 01.526, 2.495
11-29-2023, 10:39:53:300, 0xAAAA, 0297, 02.399, 0.5, 01.195, 01.571, 2.495
11-29-2023, 10:39:53:420, 0xAAAA, 0298, 02.401, 0.5, 01.152, 01.434, 2.495
11-29-2023, 10:39:53:540, 0xAAAA, 0299, 02.401, 0.5, 01.191, 01.567, 2.495
11-29-2023, 10:39:53:660, 0xAAAA, 0300, 02.400, 0.5, 01.116, 01.373, 2.495
11-29-2023, 10:39:53:780, 0xAAAA, 0301, 02.399, 0.5, 01.224, 01.590, 2.495
11-29-2023, 10:39:53:930, 0xAAAA, 0302, 02.399, 0.5, 01.168, 01.533, 2.495
11-29-2023, 10:39:54:51, 0xAAAA, 0303, 02.401, 0.5, 01.166, 01.462, 2.495
11-29-2023, 10:39:54:168, 0xAAAA, 0304, 02.401, 0.5, 01.167, 01.523, 2.495
11-29-2023, 10:39:54:287, 0xAAAA, 0305, 02.399, 0.5, 01.160, 01.432, 2.495
11-29-2023, 10:39:54:406, 0xAAAA, 0306, 02.397, 0.5, 01.207, 01.593, 2.495
11-29-2023, 10:39:54:555, 0xAAAA, 0307, 02.401, 0.5, 01.123, 01.413, 2.495
11-29-2023, 10:39:54:643, 0xAAAA, 0308, 02.399, 0.5, 01.197, 01.515, 2.495
11-29-2023, 10:39:54:791, 0xAAAA, 0309, 02.401, 0.5, 01.197, 01.515, 2.495
11-29-2023, 10:39:54:910, 0xAAAA, 0310, 02.399, 0.5, 01.197, 01.515, 2.495
11-29-2023, 10:39:55:29, 0xAAAA, 0311, 02.400, 0.5, 01.193, 01.507, 2.495
11-29-2023, 10:39:55:177, 0xAAAA, 0312, 02.401, 0.5, 01.230, 01.642, 2.495
11-29-2023, 10:39:55:266, 0xAAAA, 0313, 02.398, 0.5, 01.129, 01.441, 2.495
11-29-2023, 10:39:55:415, 0xAAAA, 0314, 02.401, 0.5, 01.205, 01.544, 2.495
11-29-2023, 10:39:55:537, 0xAAAA, 0315, 02.402, 0.5, 01.187, 01.558, 2.495
11-29-2023, 10:39:55:658, 0xAAAA, 0316, 02.398, 0.5, 01.161, 01.497, 2.495
11-29-2023, 10:39:55:778, 0xAAAA, 0317, 02.399, 0.5, 01.117, 01.360, 2.495
